passport_id,Origin,Destination,Requirement
PASS3b8f3e,Algeria,Indonesia,Visa Required
PASSf1cd81,Algeria,Iran,Visa Free
PASS1f9fa4,Algeria,Iraq,Visa Required
PASS5b7b3a,Algeria,Ireland,Visa Required
PASS31a027,Algeria,Israel,Visa Required
PASS5392c2,Algeria,Italy,Visa Required
PASSf2025e,Algeria,Jamaica,Visa Required
PASSdc47fb,Algeria,Japan,Visa Required
PASS198f31,Algeria,Jordan,Visa Free
PASS7a64ce,Algeria,Kazakhstan,Visa Required
PASS6359d5,Algeria,Kenya,Visa Free
PASSef3635,Algeria,Kiribati,Visa Required
PASS4edfc8,Algeria,Kosovo,Visa Required
PASS0f6366,Algeria,Kuwait,Visa Required
PASS6de79c,Algeria,Kyrgyzstan,Visa Required
PASS249ea4,Algeria,Laos,Visa Required
PASS29e702,Algeria,Latvia,Visa Required
PASS0932f4,Algeria,Lebanon,Visa Free
PASSfe98a5,Algeria,Lesotho,Visa Required
PASSe2de78,Algeria,Liberia,Visa Required
PASSc77eb4,Algeria,Libya,Visa Free
PASS8a643f,Algeria,Liechtenstein,Visa Required
PASS8e822d,Algeria,Lithuania,Visa Required
PASSedbfed,Algeria,Luxembourg,Visa Required
PASS1f54ae,Algeria,Macao (SAR China),Visa Free
PASS965524,Algeria,Madagascar,Visa Free
PASS6d048c,Algeria,Malawi,Visa Required
PASS097967,Algeria,Malaysia,Visa Free
PASS3ee05e,Algeria,Maldives,Visa Free
PASSbf9119,Algeria,Mali,Visa Free
PASS23048c,Algeria,Malta,Visa Required
PASS7e4b36,Algeria,Marshall Islands,Visa Free
PASS84ea9a,Algeria,Mauritania,Visa Free
PASSfd522c,Algeria,Mauritius,Visa Free
PASS7c6a0d,Algeria,Mayotte,Visa Required
PASS28a9a3,Algeria,Mexico,Visa Required
PASS2370c2,Algeria,Micronesia,Visa Free
PASSa4e1d0,Algeria,Moldova,Visa Required
PASS346614,Algeria,Monaco,Visa Required
PASSc002ba,Algeria,Mongolia,Visa Required
PASS25ddf0,Algeria,Montenegro,Visa Required
PASSf125bb,Algeria,Montserrat,Visa Required
PASS575ab9,Algeria,Morocco,Visa Free
PASS76c372,Algeria,Mozambique,Visa Free
PASS159a29,Algeria,Myanmar,Visa Required
PASS229da9,Algeria,Namibia,Visa Required
PASSf57adf,Algeria,Nauru,Visa Required
PASS558222,Algeria,Nepal,Visa Free
PASS5535e2,Algeria,Netherlands,Visa Required
PASS419763,Algeria,New Caledonia,Visa Required
PASS5bc072,Algeria,New Zealand,Visa Required
PASS31a825,Algeria,Nicaragua,Visa Free
PASS379519,Algeria,Niger,Visa Required
PASS7987c9,Algeria,Nigeria,Visa Free
PASSc22ba6,Algeria,Niue,Visa Free
PASS9c162f,Algeria,North Korea,Visa Required
PASSf15dfc,Algeria,North Macedonia,Visa Required
PASS77378a,Algeria,Northern Mariana Islands,Visa Required
PASSa1c225,Algeria,Norway,Visa Required
PASSc11397,Algeria,Oman,Visa Required
PASS69c4cf,Algeria,Pakistan,Visa Required
PASS12d1ae,Algeria,Palau Islands,Visa Free
PASS1e17bb,Algeria,Palestinian Territory,Visa Required
PASS08e20c,Algeria,Panama,Visa Required
PASS22d2d4,Algeria,Papua New Guinea,Visa Required
PASS5fd1ba,Algeria,Paraguay,Visa Required
PASS5e678d,Algeria,Peru,Visa Required
PASS4ef8a2,Algeria,Philippines,Visa Required
PASSada18d,Algeria,Poland,Visa Required
PASS910bd0,Algeria,Portugal,Visa Required
PASSb60a77,Algeria,Puerto Rico,Visa Required
PASS77286b,Algeria,Qatar,Visa Required
PASSdc84a2,Algeria,Reunion,Visa Required
PASSa54602,Algeria,Romania,Visa Required
PASS1a426b,Algeria,Russian Federation,Visa Required
PASSb1ca64,Algeria,Rwanda,Visa Free
PASS78077e,Algeria,Samoa,Visa Free
PASSc4b04f,Algeria,San Marino,Visa Required
PASS947af8,Algeria,Sao Tome and Principe,Visa Required
PASS1e416e,Algeria,Saudi Arabia,Visa Required
PASS908ad7,Algeria,Senegal,Visa Free
PASSb16fff,Algeria,Serbia,Visa Required
PASS2ee638,Algeria,Seychelles,Visa Free
PASSd5dc26,Algeria,Sierra Leone,Visa Required
PASSca12d9,Algeria,Singapore,Visa Required
PASSa0f3e2,Algeria,Slovakia,Visa Required
PASS9d0260,Algeria,Slovenia,Visa Required
PASS53630e,Algeria,Solomon Islands,Visa Required
PASS4ae6da,Algeria,Somalia,Visa Free
PASS180806,Algeria,South Africa,Visa Required
PASS397799,Algeria,South Korea,Visa Required
PASSabb6b8,Algeria,South Sudan,Visa Required
PASS118806,Algeria,Spain,Visa Required
PASS02fa91,Algeria,Sri Lanka,Visa Free
PASScd1830,Algeria,St. Helena,Visa Required
PASS025a4f,Algeria,St. Kitts and Nevis,Visa Required
PASSccdde1,Algeria,St. Lucia,Visa Required
PASSc09fa2,Algeria,St. Maarten,Visa Required
PASS2916ec,Algeria,St. Vincent and the Grenadines,Visa Free
PASS58b496,Algeria,Sudan,Visa Required
PASSc1a5ad,Algeria,Suriname,Visa Free
PASS9492ee,Algeria,Sweden,Visa Required
PASS6de350,Algeria,Switzerland,Visa Required
PASSc676e5,Algeria,Syria,Visa Free
PASSa118e4,Algeria,Taiwan (Chinese Taipei),Visa Required
PASS309eae,Algeria,Tajikistan,Visa Free
PASS8e604f,Algeria,Tanzania,Visa Free
PASSa1e2aa,Algeria,Thailand,Visa Required
PASS90e959,Algeria,The Gambia,Visa Free
PASS69b02a,Algeria,Timor-Leste,Visa Free
PASSbf7d76,Algeria,Togo,Visa Required
PASS8019ff,Algeria,Tonga,Visa Required
PASS4ed16c,Algeria,Trinidad and Tobago,Visa Required
PASS5dd8b8,Algeria,Tunisia,Visa Free
PASS3393b2,Algeria,Turkmenistan,Visa Required
PASSb5c9c8,Algeria,Turks and Caicos Islands,Visa Required
PASS69315e,Algeria,Tuvalu,Visa Free
PASS354101,Algeria,Türkiye,Visa Required
PASS410ad8,Algeria,US Virgin Islands,Visa Required
PASSe62fdf,Algeria,Uganda,Visa Required
PASS0c6c8a,Algeria,Ukraine,Visa Required
PASS158c4d,Algeria,United Arab Emirates,Visa Required
PASSbe873d,Algeria,United Kingdom,Visa Required
PASSbefa1d,Algeria,United States,Visa Required
PASS006dc5,Algeria,Uruguay,Visa Required
PASSd166ac,Algeria,Uzbekistan,Visa Required
PASSe6f243,Algeria,Vanuatu,Visa Required
PASS43abac,Algeria,Vatican City,Visa Required
PASS565df9,Algeria,Venezuela,Visa Required
PASS77254c,Algeria,Vietnam,Visa Required
PASSdd8f2e,Algeria,Yemen,Visa Free
PASSc5e9eb,Algeria,Zambia,Visa Required
PASSfacb13,Algeria,Zimbabwe,Visa Free
PASS1ede35,Algeria,eSwatini,Visa Required
PASSb35a7c,Andorra,Afghanistan,Visa Required
PASScefe30,Andorra,Albania,Visa Free
PASSe4e0c8,Andorra,Algeria,Visa Required
PASSc087ff,Andorra,American Samoa,Visa Free
PASSed3d88,Andorra,Angola,Visa Required
PASS3d158f,Andorra,Anguilla,Visa Free
PASSf0594f,Andorra,Antigua and Barbuda,Visa Free
PASS0cf1f9,Andorra,Argentina,Visa Free
PASS9479e4,Andorra,Armenia,Visa Free
PASS920dcf,Andorra,Aruba,Visa Free
PASS76a577,Andorra,Australia,Visa Free
PASS3cad3c,Andorra,Austria,Visa Free
PASS742794,Andorra,Azerbaijan,Visa Required
PASS7e6301,Andorra,Bahamas,Visa Free
PASS558e6a,Andorra,Bahrain,Visa Free
PASS3bc136,Andorra,Bangladesh,Visa Free
PASSd90af2,Andorra,Barbados,Visa Free
PASS2ff129,Andorra,Belarus,Visa Free
PASS6814ad,Andorra,Belgium,Visa Free
PASS141097,Andorra,Belize,Visa Free
PASS126c45,Andorra,Benin,Visa Required
PASS6c05ea,Andorra,Bermuda,Visa Free
PASS4b4818,Andorra,Bhutan,Visa Required
PASS8bbbc6,Andorra,Bolivia,Visa Free
PASS8d9a73,Andorra,Bonaire; St. Eustatius and Saba,Visa Free
PASS08ea79,Andorra,Bosnia and Herzegovina,Visa Free
PASS73901c,Andorra,Botswana,Visa Required
PASSf085d5,Andorra,Brazil,Visa Free
PASSee3b14,Andorra,British Virgin Islands,Visa Free
PASS4cc583,Andorra,Brunei,Visa Required
PASSf1532f,Andorra,Bulgaria,Visa Free
PASS9d3415,Andorra,Burkina Faso,Visa Required
PASSde9220,Andorra,Burundi,Visa Free
PASSe5ec3a,Andorra,Cambodia,Visa Free
PASS464ef7,Andorra,Cameroon,Visa Required
PASSf57013,Andorra,Canada,Visa Free
PASS8a6403,Andorra,Cape Verde Islands,Visa Free
PASSf2b0b8,Andorra,Cayman Islands,Visa Free
PASS38061f,Andorra,Central African Republic,Visa Required
PASS6c1dbe,Andorra,Chad,Visa Required
PASS1391bf,Andorra,Chile,Visa Free
PASS06769f,Andorra,China,Visa Free
PASS2bfc1e,Andorra,Colombia,Visa Free
PASSc35ff2,Andorra,Comoro Islands,Visa Free
PASS6a7ed5,Andorra,Congo (Dem. Rep.),Visa Required
PASS3a3356,Andorra,Congo (Rep.),Visa Required
PASSec1bd7,Andorra,Cook Islands,Visa Free
PASSb1db10,Andorra,Costa Rica,Visa Free
PASSf281c7,Andorra,Cote d'Ivoire,Visa Required
PASSe7192d,Andorra,Croatia,Visa Free
PASS140541,Andorra,Cuba,Visa Required
PASS475b59,Andorra,Curacao,Visa Free
PASS16a759,Andorra,Cyprus,Visa Free
PASS66e87d,Andorra,Czechia,Visa Free
PASS73df13,Andorra,Denmark,Visa Free
PASSa2a9af,Andorra,Djibouti,Visa Free
PASS6684fe,Andorra,Dominica,Visa Free
PASS8703ca,Andorra,Dominican Republic,Visa Free
PASSa564ab,Andorra,Ecuador,Visa Free
PASSd604d3,Andorra,Egypt,Visa Free
PASS89cd63,Andorra,El Salvador,Visa Free
PASSb69616,Andorra,Equatorial Guinea,Visa Required
PASSe0a13e,Andorra,Eritrea,Visa Required
PASS99da4c,Andorra,Estonia,Visa Free
PASS3eba48,Andorra,Ethiopia,Visa Required
PASSdd5544,Andorra,Falkland Islands,Visa Free
PASSde48c4,Andorra,Faroe Islands,Visa Free
PASS406633,Andorra,Fiji,Visa Required
PASSea6092,Andorra,Finland,Visa Free
PASS414ace,Andorra,France,Visa Free
PASS40be1f,Andorra,French Guiana,Visa Free
PASS52eb3e,Andorra,French Polynesia,Visa Free
PASSc27b58,Andorra,French West Indies,Visa Free
PASSd5ffa4,Andorra,Gabon,Visa Required
PASSdc3e56,Andorra,Georgia,Visa Free
PASS2b7765,Andorra,Germany,Visa Free
PASS17d079,Andorra,Ghana,Visa Required
PASS92ea20,Andorra,Gibraltar,Visa Free
PASSbb2d4d,Andorra,Greece,Visa Free
PASSe29639,Andorra,Greenland,Visa Free
PASSc9a7e9,Andorra,Grenada,Visa Required
PASSec4857,Andorra,Guam,Visa Free
PASSc4a0b1,Andorra,Guatemala,Visa Free
PASS0be5c7,Andorra,Guinea,Visa Required
PASS0169c6,Andorra,Guinea-Bissau,Visa Free
PASS51852e,Andorra,Guyana,Visa Required
PASSe535e9,Andorra,Haiti,Visa Free
PASS6e45ac,Andorra,Honduras,Visa Free
PASSef1bc4,Andorra,Hong Kong (SAR China),Visa Free
PASS376498,Andorra,Hungary,Visa Free
PASSb5007f,Andorra,Iceland,Visa Free
PASS5a17bf,Andorra,India,Visa Required
PASS277ed4,Andorra,Indonesia,Visa Free
PASS02e529,Andorra,Iran,Visa Free
PASSd853cd,Andorra,Iraq,Visa Required
PASS2b0e04,Andorra,Ireland,Visa Free
PASS89672a,Andorra,Israel,Visa Free
PASSec5b6c,Andorra,Italy,Visa Free
PASS74bbf4,Andorra,Jamaica,Visa Free
PASS6ea22a,Andorra,Japan,Visa Free
PASS3f1148,Andorra,Jordan,Visa Free
PASS4f9c8a,Andorra,Kazakhstan,Visa Free
PASS7af819,Andorra,Kenya,Visa Free
PASS02b499,Andorra,Kiribati,Visa Required
PASSd14482,Andorra,Kosovo,Visa Free
PASSc48632,Andorra,Kuwait,Visa Free
PASSb99ad7,Andorra,Kyrgyzstan,Visa Free
PASSec96b3,Andorra,Laos,Visa Free
PASS536a87,Andorra,Latvia,Visa Free
PASSb13b71,Andorra,Lebanon,Visa Free
PASScd9bec,Andorra,Lesotho,Visa Required
PASS339fa1,Andorra,Liberia,Visa Required
PASS037320,Andorra,Libya,Visa Required
PASS098d46,Andorra,Liechtenstein,Visa Free
PASSa98ea1,Andorra,Lithuania,Visa Free
PASSb233ca,Andorra,Luxembourg,Visa Free
PASS000e19,Andorra,Macao (SAR China),Visa Free
PASS7ce003,Andorra,Madagascar,Visa Free
PASSad9070,Andorra,Malawi,Visa Free
PASS4db9e0,Andorra,Malaysia,Visa Free
PASS1a6166,Andorra,Maldives,Visa Free
PASS0eddea,Andorra,Mali,Visa Required
PASSae211f,Andorra,Malta,Visa Free
PASS31f7dc,Andorra,Marshall Islands,Visa Free
PASSfa8ace,Andorra,Mauritania,Visa Required
PASS1692e6,Andorra,Mauritius,Visa Free
PASS64c4ec,Andorra,Mayotte,Visa Free
PASS3e03f0,Andorra,Mexico,Visa Free
PASS54057f,Andorra,Micronesia,Visa Free
PASSd10e7a,Andorra,Moldova,Visa Free
PASSf94eed,Andorra,Monaco,Visa Free
PASSf57ca3,Andorra,Mongolia,Visa Required
PASS4fca44,Andorra,Montenegro,Visa Free
PASS80dd5a,Andorra,Montserrat,Visa Free
PASSd9460d,Andorra,Morocco,Visa Free
PASSafa259,Andorra,Mozambique,Visa Free
PASS8831c5,Andorra,Myanmar,Visa Required
PASS3c8f23,Andorra,Namibia,Visa Required
PASS70c510,Andorra,Nauru,Visa Required
PASS3579d9,Andorra,Nepal,Visa Free
PASSb07598,Andorra,Netherlands,Visa Free
PASSde9e28,Andorra,New Caledonia,Visa Free
PASS0fcdcf,Andorra,New Zealand,Visa Free
PASS740698,Andorra,Nicaragua,Visa Free
PASS2d2e1a,Andorra,Niger,Visa Required
PASSb75ff8,Andorra,Nigeria,Visa Required
PASS525488,Andorra,Niue,Visa Free
PASS2aed6e,Andorra,North Korea,Visa Required
PASS934f15,Andorra,North Macedonia,Visa Free
PASS2148d0,Andorra,Northern Mariana Islands,Visa Free
PASS85afdb,Andorra,Norway,Visa Free
PASSb655ab,Andorra,Oman,Visa Free
PASS993a4a,Andorra,Pakistan,Visa Required
PASS66eeb8,Andorra,Palau Islands,Visa Free
PASS0f2a7c,Andorra,Palestinian Territory,Visa Free
PASSa0a7fb,Andorra,Panama,Visa Free
PASS1a91d5,Andorra,Papua New Guinea,Visa Required
PASS5e2b45,Andorra,Paraguay,Visa Free
PASSa02f40,Andorra,Peru,Visa Free
PASS5fbc4f,Andorra,Philippines,Visa Free
PASS19f419,Andorra,Poland,Visa Free
PASS58ec87,Andorra,Portugal,Visa Free
PASS80cd70,Andorra,Puerto Rico,Visa Free
PASS9fc70f,Andorra,Qatar,Visa Free
PASS2259d8,Andorra,Reunion,Visa Free
PASS36f9a9,Andorra,Romania,Visa Free
PASS10d717,Andorra,Russian Federation,Visa Free
PASS50f819,Andorra,Rwanda,Visa Free
PASS112806,Andorra,Samoa,Visa Free
PASSb070c1,Andorra,San Marino,Visa Free
PASSc9f021,Andorra,Sao Tome and Principe,Visa Free
PASS0d3764,Andorra,Saudi Arabia,Visa Free
PASS1ec442,Andorra,Senegal,Visa Free
PASS0ff23b,Andorra,Serbia,Visa Free
PASS0f0a6d,Andorra,Seychelles,Visa Free
PASS0de32f,Andorra,Sierra Leone,Visa Required
PASS6dc3d8,Andorra,Singapore,Visa Free
PASS7b610c,Andorra,Slovakia,Visa Free
PASSea66bc,Andorra,Slovenia,Visa Free
PASSddd6ac,Andorra,Solomon Islands,Visa Free
PASS6b0ee5,Andorra,Somalia,Visa Free
PASS848756,Andorra,South Africa,Visa Free
PASScd81c8,Andorra,South Korea,Visa Free
PASS5503b8,Andorra,South Sudan,Visa Required
PASSb9d115,Andorra,Spain,Visa Free
PASS50c706,Andorra,Sri Lanka,Visa Free
PASS37814c,Andorra,St. Helena,Visa Free
PASS68554b,Andorra,St. Kitts and Nevis,Visa Required
PASS433503,Andorra,St. Lucia,Visa Free
PASSbaff6e,Andorra,St. Maarten,Visa Free
PASS3398ba,Andorra,St. Vincent and the Grenadines,Visa Free
PASSbca638,Andorra,Sudan,Visa Required
PASScee5ff,Andorra,Suriname,Visa Free
PASS75894c,Andorra,Sweden,Visa Free
PASSdcfa38,Andorra,Switzerland,Visa Free
PASS0d628c,Andorra,Syria,Visa Required
PASS558880,Andorra,Taiwan (Chinese Taipei),Visa Free
PASSeffd1a,Andorra,Tajikistan,Visa Free
PASS7e7668,Andorra,Tanzania,Visa Free
PASS9853c3,Andorra,Thailand,Visa Free
PASS50f7d2,Andorra,The Gambia,Visa Free
PASS499407,Andorra,Timor-Leste,Visa Free
PASS9d70e5,Andorra,Togo,Visa Required
PASS976c61,Andorra,Tonga,Visa Required
PASS1b02f5,Andorra,Trinidad and Tobago,Visa Required
PASSd740a2,Andorra,Tunisia,Visa Free
PASSf6490e,Andorra,Turkmenistan,Visa Required
PASS480b97,Andorra,Turks and Caicos Islands,Visa Required
PASS53a2c8,Andorra,Tuvalu,Visa Free
PASS252b7e,Andorra,Türkiye,Visa Free
PASS3b19b7,Andorra,US Virgin Islands,Visa Free
PASS72680e,Andorra,Uganda,Visa Required
PASS71cbe5,Andorra,Ukraine,Visa Free
PASS358ac1,Andorra,United Arab Emirates,Visa Free
PASS354d84,Andorra,United Kingdom,Visa Free
PASS72931b,Andorra,United States,Visa Free
PASS7775c2,Andorra,Uruguay,Visa Free
PASS40605a,Andorra,Uzbekistan,Visa Free
PASS251015,Andorra,Vanuatu,Visa Free
PASS7fba3c,Andorra,Vatican City,Visa Free
PASS5abc74,Andorra,Venezuela,Visa Free
PASScca876,Andorra,Vietnam,Visa Required
PASS89efcf,Andorra,Yemen,Visa Required
PASS0ac239,Andorra,Zambia,Visa Free
PASS71af4d,Andorra,Zimbabwe,Visa Free
PASSd92ca6,Andorra,eSwatini,Visa Free
PASS383587,Angola,Afghanistan,Visa Required
PASS2a4dea,Angola,Albania,Visa Required
PASS8560ba,Angola,Algeria,Visa Required
PASSbaae16,Angola,American Samoa,Visa Required
PASScbbf20,Angola,Andorra,Visa Required
PASS93bd85,Angola,Anguilla,Visa Required
PASSbbaeb8,Angola,Antigua and Barbuda,Visa Required
PASSa74b25,Angola,Argentina,Visa Required
PASS5543d4,Angola,Armenia,Visa Required
PASSe71ab6,Angola,Aruba,Visa Required
PASS97ef3d,Angola,Australia,Visa Required
PASS3e3569,Angola,Austria,Visa Required
PASS04015a,Angola,Azerbaijan,Visa Required
PASS63d94d,Angola,Bahamas,Visa Required
PASS05f34d,Angola,Bahrain,Visa Required
PASSc9182f,Angola,Bangladesh,Visa Free
PASSb979c0,Angola,Barbados,Visa Free
PASS8766e3,Angola,Belarus,Visa Required
PASSabe8a5,Angola,Belgium,Visa Required
PASS369e6c,Angola,Belize,Visa Required
PASS0d446e,Angola,Benin,Visa Free
PASScf62df,Angola,Bermuda,Visa Required
PASS51f49d,Angola,Bhutan,Visa Required
PASS136266,Angola,Bolivia,Visa Required
PASSb0f7a2,Angola,Bonaire; St. Eustatius and Saba,Visa Required
PASSe8e3c2,Angola,Bosnia and Herzegovina,Visa Required
PASS711713,Angola,Botswana,Visa Free
PASS076268,Angola,Brazil,Visa Required
PASS0a1b5d,Angola,British Virgin Islands,Visa Required
PASS424cfa,Angola,Brunei,Visa Required
PASSe72dda,Angola,Bulgaria,Visa Required
PASSbca847,Angola,Burkina Faso,Visa Required
PASSb96dc9,Angola,Burundi,Visa Free
PASSe3a51e,Angola,Cambodia,Visa Free
PASSd9a962,Angola,Cameroon,Visa Required
PASSe66cee,Angola,Canada,Visa Required
PASSbcaf2e,Angola,Cape Verde Islands,Visa Free
PASS0cce76,Angola,Cayman Islands,Visa Required
PASS6e2267,Angola,Central African Republic,Visa Required
PASS5dc029,Angola,Chad,Visa Required
PASS4625c7,Angola,Chile,Visa Required
PASS831d4d,Angola,China,Visa Required
PASSf5536c,Angola,Colombia,Visa Required
PASS747589,Angola,Comoro Islands,Visa Free
PASSb8fc36,Angola,Congo (Dem. Rep.),Visa Required
PASS6497e1,Angola,Congo (Rep.),Visa Required
PASSc239b0,Angola,Cook Islands,Visa Free
PASS4a6cfb,Angola,Costa Rica,Visa Required
PASSb62feb,Angola,Cote d'Ivoire,Visa Required
PASS72e2f2,Angola,Croatia,Visa Required
PASS365135,Angola,Cuba,Visa Required
PASSd13d30,Angola,Curacao,Visa Required
PASSf036f5,Angola,Cyprus,Visa Required
PASS3bd4c1,Angola,Czechia,Visa Required
PASS4c57e0,Angola,Denmark,Visa Required
PASS38fded,Angola,Djibouti,Visa Free
PASS64a3b6,Angola,Dominica,Visa Free
PASS77cb41,Angola,Dominican Republic,Visa Required
PASS7fcf48,Angola,Ecuador,Visa Required
PASS2b501f,Angola,Egypt,Visa Required
PASSafa977,Angola,El Salvador,Visa Required
PASS2b4e6e,Angola,Equatorial Guinea,Visa Required
PASS389447,Angola,Eritrea,Visa Required
PASSbfce78,Angola,Estonia,Visa Required
PASS3f8626,Angola,Ethiopia,Visa Free
PASS882fae,Angola,Falkland Islands,Visa Required
PASSe38e71,Angola,Faroe Islands,Visa Required
PASS1a372c,Angola,Fiji,Visa Required
PASS136bf4,Angola,Finland,Visa Required
PASS484591,Angola,France,Visa Required
PASS7a4030,Angola,French Guiana,Visa Required
PASSca1f0c,Angola,French Polynesia,Visa Required
PASS938265,Angola,French West Indies,Visa Required
PASS38b873,Angola,Gabon,Visa Required
PASS83a9f5,Angola,Georgia,Visa Required
PASS9136e4,Angola,Germany,Visa Required
PASS7f0606,Angola,Ghana,Visa Free
PASS1f200d,Angola,Gibraltar,Visa Required
PASS9f699c,Angola,Greece,Visa Required
PASSf9fb26,Angola,Greenland,Visa Required
PASS3a9a6a,Angola,Grenada,Visa Required
PASS106568,Angola,Guam,Visa Required
PASSe794d2,Angola,Guatemala,Visa Required
PASSaff62c,Angola,Guinea,Visa Required
PASSa0a07b,Angola,Guinea-Bissau,Visa Free
PASSb9b8d9,Angola,Guyana,Visa Required
PASSd0ba62,Angola,Haiti,Visa Free
PASS8b08fa,Angola,Honduras,Visa Required
PASSf1e6c1,Angola,Hong Kong (SAR China),Visa Required
PASSd9aaa7,Angola,Hungary,Visa Required
PASScf8af2,Angola,Iceland,Visa Required
PASSaa51e4,Angola,India,Visa Required
PASS4d21ea,Angola,Indonesia,Visa Required
PASS1c6cfc,Angola,Iran,Visa Free
PASS2e5141,Angola,Iraq,Visa Required
PASS00662a,Angola,Ireland,Visa Required
PASSc15c81,Angola,Israel,Visa Required
PASS4f5967,Angola,Italy,Visa Required
PASS22fead,Angola,Jamaica,Visa Required
PASS72c88b,Angola,Japan,Visa Required
PASS4bef6e,Angola,Jordan,Visa Required
PASS8355a6,Angola,Kazakhstan,Visa Required
PASScf5ba7,Angola,Kenya,Visa Free
PASS285b16,Angola,Kiribati,Visa Required
PASS8b2fbf,Angola,Kosovo,Visa Required
PASSeb213f,Angola,Kuwait,Visa Required
PASS787efe,Angola,Kyrgyzstan,Visa Required
PASS14c79c,Angola,Laos,Visa Free
PASS378a8c,Angola,Latvia,Visa Required
PASS2d0052,Angola,Lebanon,Visa Required
PASS13fc10,Angola,Lesotho,Visa Required
PASS1e8efa,Angola,Liberia,Visa Required
PASS1bcd09,Angola,Libya,Visa Required
PASS7c5f34,Angola,Liechtenstein,Visa Required
PASS9c329e,Angola,Lithuania,Visa Required
PASSe3b5e0,Angola,Luxembourg,Visa Required
PASSbba8fe,Angola,Macao (SAR China),Visa Free
PASS4fd250,Angola,Madagascar,Visa Free
PASS6b2eb6,Angola,Malawi,Visa Required
PASS391153,Angola,Malaysia,Visa Required
PASSb49ab4,Angola,Maldives,Visa Free
PASS3a4521,Angola,Mali,Visa Required
PASS6e7068,Angola,Malta,Visa Required
PASS44743c,Angola,Marshall Islands,Visa Required
PASSe2e221,Angola,Mauritania,Visa Required
PASS896d61,Angola,Mauritius,Visa Free
PASS660f39,Angola,Mayotte,Visa Required
PASS33d4ef,Angola,Mexico,Visa Required
PASS53f59e,Angola,Micronesia,Visa Free
PASSe6e08a,Angola,Moldova,Visa Required
PASSb8f42e,Angola,Monaco,Visa Required
PASSe63682,Angola,Mongolia,Visa Required
PASS3de949,Angola,Montenegro,Visa Required
PASS921162,Angola,Montserrat,Visa Required
PASSc15b6d,Angola,Morocco,Visa Required
PASS8cd08b,Angola,Mozambique,Visa Free
PASS3db9b7,Angola,Myanmar,Visa Required
PASSdfb91a,Angola,Namibia,Visa Free
PASS1869ce,Angola,Nauru,Visa Required
PASS16fecb,Angola,Nepal,Visa Free
PASS34a834,Angola,Netherlands,Visa Required
PASS8deda3,Angola,New Caledonia,Visa Required
PASSe9e5dc,Angola,New Zealand,Visa Required
PASS4a93ac,Angola,Nicaragua,Visa Free
PASS382f72,Angola,Niger,Visa Required
PASSc1c43c,Angola,Nigeria,Visa Free
PASS4b5ed0,Angola,Niue,Visa Free
PASS002e31,Angola,North Korea,Visa Required
PASS18ed18,Angola,North Macedonia,Visa Required
PASSe75f0d,Angola,Northern Mariana Islands,Visa Required
PASSd62c8f,Angola,Norway,Visa Required
PASS78c480,Angola,Oman,Visa Required
PASS034607,Angola,Pakistan,Visa Required
PASSd17be6,Angola,Palau Islands,Visa Free
PASS0d61ab,Angola,Palestinian Territory,Visa Required
