passport_id,Origin,Destination,Requirement
PASSa530fc,Algeria,Indonesia,Visa Required
PASS4c58d3,Algeria,Iran,Visa Free
PASS1aa4da,Algeria,Iraq,Visa Required
PASS05ed2e,Algeria,Ireland,Visa Required
PASS79e925,Algeria,Israel,Visa Required
PASS6edb88,Algeria,Italy,Visa Required
PASS9ee5a3,Algeria,Jamaica,Visa Required
PASS000867,Algeria,Japan,Visa Required
PASS418bbb,Algeria,Jordan,Visa Free
PASSf17f84,Algeria,Kazakhstan,Visa Required
PASSc6fd3a,Algeria,Kenya,Visa Free
PASS2c6071,Algeria,Kiribati,Visa Required
PASS7eb048,Algeria,Kosovo,Visa Required
PASSddfdc9,Algeria,Kuwait,Visa Required
PASSb221c7,Algeria,Kyrgyzstan,Visa Required
PASS89a467,Algeria,Laos,Visa Required
PASS87c634,Algeria,Latvia,Visa Required
PASS43e731,Algeria,Lebanon,Visa Free
PASS57643c,Algeria,Lesotho,Visa Required
PASS79f303,Algeria,Liberia,Visa Required
PASSaab561,Algeria,Libya,Visa Free
PASS26b606,Algeria,Liechtenstein,Visa Required
PASS03c800,Algeria,Lithuania,Visa Required
PASSe11c9e,Algeria,Luxembourg,Visa Required
PASS88ab66,Algeria,Macao (SAR China),Visa Free
PASS5132a2,Algeria,Madagascar,Visa Free
PASS3ad440,Algeria,Malawi,Visa Required
PASS9555c1,Algeria,Malaysia,Visa Free
PASS479005,Algeria,Maldives,Visa Free
PASSb464af,Algeria,Mali,Visa Free
PASSe10bdc,Algeria,Malta,Visa Required
PASS162c06,Algeria,Marshall Islands,Visa Free
PASS20be2c,Algeria,Mauritania,Visa Free
PASSebaeab,Algeria,Mauritius,Visa Free
PASS00024a,Algeria,Mayotte,Visa Required
PASS6175f7,Algeria,Mexico,Visa Required
PASSc28886,Algeria,Micronesia,Visa Free
PASS2fb5b1,Algeria,Moldova,Visa Required
PASSaa506a,Algeria,Monaco,Visa Required
PASSb05ded,Algeria,Mongolia,Visa Required
PASScd528a,Algeria,Montenegro,Visa Required
PASSf46774,Algeria,Montserrat,Visa Required
PASS06fa7f,Algeria,Morocco,Visa Free
PASS941072,Algeria,Mozambique,Visa Free
PASS2f4b5f,Algeria,Myanmar,Visa Required
PASS24dd33,Algeria,Namibia,Visa Required
PASS843ed5,Algeria,Nauru,Visa Required
PASSf4d98a,Algeria,Nepal,Visa Free
PASS6e76f7,Algeria,Netherlands,Visa Required
PASS0b8746,Algeria,New Caledonia,Visa Required
PASS4f0230,Algeria,New Zealand,Visa Required
PASS81eed2,Algeria,Nicaragua,Visa Free
PASS209002,Algeria,Niger,Visa Required
PASS0e4645,Algeria,Nigeria,Visa Free
PASS18c2ca,Algeria,Niue,Visa Free
PASS9ec4d2,Algeria,North Korea,Visa Required
PASS9e25a2,Algeria,North Macedonia,Visa Required
PASS0388b5,Algeria,Northern Mariana Islands,Visa Required
PASSb1695a,Algeria,Norway,Visa Required
PASS90935b,Algeria,Oman,Visa Required
PASS2032ce,Algeria,Pakistan,Visa Required
PASS34701e,Algeria,Palau Islands,Visa Free
PASSe0934f,Algeria,Palestinian Territory,Visa Required
PASSc1fca2,Algeria,Panama,Visa Required
PASSc8d722,Algeria,Papua New Guinea,Visa Required
PASS1b3c4d,Algeria,Paraguay,Visa Required
PASS0eca5d,Algeria,Peru,Visa Required
PASS4ed034,Algeria,Philippines,Visa Required
PASSbf6988,Algeria,Poland,Visa Required
PASS419174,Algeria,Portugal,Visa Required
PASS089c67,Algeria,Puerto Rico,Visa Required
PASS20b5ce,Algeria,Qatar,Visa Required
PASSdaa556,Algeria,Reunion,Visa Required
PASS07c317,Algeria,Romania,Visa Required
PASS76be0e,Algeria,Russian Federation,Visa Required
PASS127832,Algeria,Rwanda,Visa Free
PASSab5cdd,Algeria,Samoa,Visa Free
PASS709072,Algeria,San Marino,Visa Required
PASSdf4569,Algeria,Sao Tome and Principe,Visa Required
PASSf5e727,Algeria,Saudi Arabia,Visa Required
PASS0d4c45,Algeria,Senegal,Visa Free
PASSd525bb,Algeria,Serbia,Visa Required
PASS0a52b3,Algeria,Seychelles,Visa Free
PASS77107c,Algeria,Sierra Leone,Visa Required
PASS750262,Algeria,Singapore,Visa Required
PASS3da972,Algeria,Slovakia,Visa Required
PASS6cce5f,Algeria,Slovenia,Visa Required
PASS8206ff,Algeria,Solomon Islands,Visa Required
PASS72efaa,Algeria,Somalia,Visa Free
PASSa2ab4b,Algeria,South Africa,Visa Required
PASSda51c5,Algeria,South Korea,Visa Required
PASSac56ef,Algeria,South Sudan,Visa Required
PASSe53689,Algeria,Spain,Visa Required
PASSee17f6,Algeria,Sri Lanka,Visa Free
PASS9e48c9,Algeria,St. Helena,Visa Required
PASS2dfe49,Algeria,St. Kitts and Nevis,Visa Required
PASS13214c,Algeria,St. Lucia,Visa Required
PASSc8ae19,Algeria,St. Maarten,Visa Required
PASSce5e66,Algeria,St. Vincent and the Grenadines,Visa Free
PASS764b10,Algeria,Sudan,Visa Required
PASS9c5992,Algeria,Suriname,Visa Free
PASS01a160,Algeria,Sweden,Visa Required
PASSa038d1,Algeria,Switzerland,Visa Required
PASS932d60,Algeria,Syria,Visa Free
PASSf35274,Algeria,Taiwan (Chinese Taipei),Visa Required
PASS998688,Algeria,Tajikistan,Visa Free
PASS10b1bd,Algeria,Tanzania,Visa Free
PASSaf5ae2,Algeria,Thailand,Visa Required
PASS127925,Algeria,The Gambia,Visa Free
PASSe635eb,Algeria,Timor-Leste,Visa Free
PASSd1df18,Algeria,Togo,Visa Required
PASS695621,Algeria,Tonga,Visa Required
PASS8dd42a,Algeria,Trinidad and Tobago,Visa Required
PASS3a1116,Algeria,Tunisia,Visa Free
PASS068977,Algeria,Turkmenistan,Visa Required
PASS724a79,Algeria,Turks and Caicos Islands,Visa Required
PASSee3608,Algeria,Tuvalu,Visa Free
PASSc9c335,Algeria,Türkiye,Visa Required
PASS28047e,Algeria,US Virgin Islands,Visa Required
PASSd9d497,Algeria,Uganda,Visa Required
PASS40a1d9,Algeria,Ukraine,Visa Required
PASS3f7bc5,Algeria,United Arab Emirates,Visa Required
PASS0a65d4,Algeria,United Kingdom,Visa Required
PASS3f9d80,Algeria,United States,Visa Required
PASS4d8b14,Algeria,Uruguay,Visa Required
PASS3b9a1a,Algeria,Uzbekistan,Visa Required
PASS1dfd4e,Algeria,Vanuatu,Visa Required
PASSec7a0a,Algeria,Vatican City,Visa Required
PASSfac0c5,Algeria,Venezuela,Visa Required
PASS8dba26,Algeria,Vietnam,Visa Required
PASS1c45a6,Algeria,Yemen,Visa Free
PASS1f0c3e,Algeria,Zambia,Visa Required
PASS5ff483,Algeria,Zimbabwe,Visa Free
PASSde41a3,Algeria,eSwatini,Visa Required
PASSd4185b,Andorra,Afghanistan,Visa Required
PASS6bdadf,Andorra,Albania,Visa Free
PASS96b898,Andorra,Algeria,Visa Required
PASSe2bdc7,Andorra,American Samoa,Visa Free
PASSdea040,Andorra,Angola,Visa Required
PASS1ee540,Andorra,Anguilla,Visa Free
PASSa61f55,Andorra,Antigua and Barbuda,Visa Free
PASS17e67e,Andorra,Argentina,Visa Free
PASS408d73,Andorra,Armenia,Visa Free
PASS3307ba,Andorra,Aruba,Visa Free
PASSd9e2ed,Andorra,Australia,Visa Free
PASSf0bea8,Andorra,Austria,Visa Free
PASS9d4f43,Andorra,Azerbaijan,Visa Required
PASS4508e7,Andorra,Bahamas,Visa Free
PASS02cd54,Andorra,Bahrain,Visa Free
PASSdb6642,Andorra,Bangladesh,Visa Free
PASS4d79ec,Andorra,Barbados,Visa Free
PASS85534c,Andorra,Belarus,Visa Free
PASSa8f1d7,Andorra,Belgium,Visa Free
PASSe3374e,Andorra,Belize,Visa Free
PASSb9b7fd,Andorra,Benin,Visa Required
PASSbd19fa,Andorra,Bermuda,Visa Free
PASSda5eda,Andorra,Bhutan,Visa Required
PASS602bd9,Andorra,Bolivia,Visa Free
PASS2e1650,Andorra,Bonaire; St. Eustatius and Saba,Visa Free
PASS9250f0,Andorra,Bosnia and Herzegovina,Visa Free
PASS866425,Andorra,Botswana,Visa Required
PASSa0871d,Andorra,Brazil,Visa Free
PASS86bfb8,Andorra,British Virgin Islands,Visa Free
PASS097ce9,Andorra,Brunei,Visa Required
PASSaf4b27,Andorra,Bulgaria,Visa Free
PASS93dba8,Andorra,Burkina Faso,Visa Required
PASS52f2b9,Andorra,Burundi,Visa Free
PASSf09e8f,Andorra,Cambodia,Visa Free
PASSd513ab,Andorra,Cameroon,Visa Required
PASS36ff90,Andorra,Canada,Visa Free
PASS53269e,Andorra,Cape Verde Islands,Visa Free
PASS6973d9,Andorra,Cayman Islands,Visa Free
PASSd048de,Andorra,Central African Republic,Visa Required
PASS205dbe,Andorra,Chad,Visa Required
PASSa14c51,Andorra,Chile,Visa Free
PASSf74cfe,Andorra,China,Visa Free
PASSc63d24,Andorra,Colombia,Visa Free
PASSe63aa9,Andorra,Comoro Islands,Visa Free
PASS9da94f,Andorra,Congo (Dem. Rep.),Visa Required
PASS50b2ee,Andorra,Congo (Rep.),Visa Required
PASS2b2d62,Andorra,Cook Islands,Visa Free
PASS8e2ab1,Andorra,Costa Rica,Visa Free
PASS746bf4,Andorra,Cote d'Ivoire,Visa Required
PASScf7ef1,Andorra,Croatia,Visa Free
PASS855efb,Andorra,Cuba,Visa Required
PASS711cfb,Andorra,Curacao,Visa Free
PASS83fbc3,Andorra,Cyprus,Visa Free
PASSf99205,Andorra,Czechia,Visa Free
PASSa683f1,Andorra,Denmark,Visa Free
PASSec0260,Andorra,Djibouti,Visa Free
PASS8456a8,Andorra,Dominica,Visa Free
PASS951300,Andorra,Dominican Republic,Visa Free
PASSc3deb9,Andorra,Ecuador,Visa Free
PASSb838d6,Andorra,Egypt,Visa Free
PASSae518a,Andorra,El Salvador,Visa Free
PASS39765d,Andorra,Equatorial Guinea,Visa Required
PASS3f6e81,Andorra,Eritrea,Visa Required
PASS6877b4,Andorra,Estonia,Visa Free
PASS4246b8,Andorra,Ethiopia,Visa Required
PASSff59ed,Andorra,Falkland Islands,Visa Free
PASS82d4c4,Andorra,Faroe Islands,Visa Free
PASSe6530b,Andorra,Fiji,Visa Required
PASS9b26f7,Andorra,Finland,Visa Free
PASS22cd89,Andorra,France,Visa Free
PASSfde57c,Andorra,French Guiana,Visa Free
PASS753855,Andorra,French Polynesia,Visa Free
PASS089398,Andorra,French West Indies,Visa Free
PASS78ae5a,Andorra,Gabon,Visa Required
PASSb89776,Andorra,Georgia,Visa Free
PASSc813e1,Andorra,Germany,Visa Free
PASS15ee7c,Andorra,Ghana,Visa Required
PASS6f075c,Andorra,Gibraltar,Visa Free
PASS826b5e,Andorra,Greece,Visa Free
PASSd4ae99,Andorra,Greenland,Visa Free
PASSa1cbd4,Andorra,Grenada,Visa Required
PASS6eed7c,Andorra,Guam,Visa Free
PASSf6d205,Andorra,Guatemala,Visa Free
PASSb9782e,Andorra,Guinea,Visa Required
PASSfd3306,Andorra,Guinea-Bissau,Visa Free
PASSb61b52,Andorra,Guyana,Visa Required
PASS23352f,Andorra,Haiti,Visa Free
PASSba149a,Andorra,Honduras,Visa Free
PASS92437c,Andorra,Hong Kong (SAR China),Visa Free
PASS2b232d,Andorra,Hungary,Visa Free
PASSfd59b2,Andorra,Iceland,Visa Free
PASSc03f7a,Andorra,India,Visa Required
PASSdcc1b8,Andorra,Indonesia,Visa Free
PASS737c47,Andorra,Iran,Visa Free
PASS367836,Andorra,Iraq,Visa Required
PASS8f2fa9,Andorra,Ireland,Visa Free
PASSa289c3,Andorra,Israel,Visa Free
PASS670b2d,Andorra,Italy,Visa Free
PASSf29cef,Andorra,Jamaica,Visa Free
PASS65242d,Andorra,Japan,Visa Free
PASSf06dbd,Andorra,Jordan,Visa Free
PASSa05fb1,Andorra,Kazakhstan,Visa Free
PASS79496c,Andorra,Kenya,Visa Free
PASSce74f9,Andorra,Kiribati,Visa Required
PASS9c9ce2,Andorra,Kosovo,Visa Free
PASSc97a2a,Andorra,Kuwait,Visa Free
PASS9687d1,Andorra,Kyrgyzstan,Visa Free
PASSbb3a41,Andorra,Laos,Visa Free
PASS1b916c,Andorra,Latvia,Visa Free
PASScd92c8,Andorra,Lebanon,Visa Free
PASS076048,Andorra,Lesotho,Visa Required
PASSe6fbfd,Andorra,Liberia,Visa Required
PASS6e8a26,Andorra,Libya,Visa Required
PASSa08775,Andorra,Liechtenstein,Visa Free
PASS2435e0,Andorra,Lithuania,Visa Free
PASSbc9365,Andorra,Luxembourg,Visa Free
PASS3834f3,Andorra,Macao (SAR China),Visa Free
PASS0aa12f,Andorra,Madagascar,Visa Free
PASS089f13,Andorra,Malawi,Visa Free
PASSa43cdd,Andorra,Malaysia,Visa Free
PASSb7637c,Andorra,Maldives,Visa Free
PASSdfa351,Andorra,Mali,Visa Required
PASS019816,Andorra,Malta,Visa Free
PASS1c4ac4,Andorra,Marshall Islands,Visa Free
PASS422234,Andorra,Mauritania,Visa Required
PASSb75a4c,Andorra,Mauritius,Visa Free
PASSd5a772,Andorra,Mayotte,Visa Free
PASS0d3db2,Andorra,Mexico,Visa Free
PASS1d1d29,Andorra,Micronesia,Visa Free
PASS908dec,Andorra,Moldova,Visa Free
PASS4e9416,Andorra,Monaco,Visa Free
PASS6bee91,Andorra,Mongolia,Visa Required
PASS69e1f8,Andorra,Montenegro,Visa Free
PASSe4ef47,Andorra,Montserrat,Visa Free
PASS4d1856,Andorra,Morocco,Visa Free
PASSdbb301,Andorra,Mozambique,Visa Free
PASS2a0f30,Andorra,Myanmar,Visa Required
PASS0508cb,Andorra,Namibia,Visa Required
PASS9b82e4,Andorra,Nauru,Visa Required
PASS64c21b,Andorra,Nepal,Visa Free
PASScf5d3f,Andorra,Netherlands,Visa Free
PASS0da860,Andorra,New Caledonia,Visa Free
PASSe9e2da,Andorra,New Zealand,Visa Free
PASS4a55c1,Andorra,Nicaragua,Visa Free
PASS33df3c,Andorra,Niger,Visa Required
PASS00bb18,Andorra,Nigeria,Visa Required
PASS6ad410,Andorra,Niue,Visa Free
PASSdab651,Andorra,North Korea,Visa Required
PASS834ed1,Andorra,North Macedonia,Visa Free
PASSdbc040,Andorra,Northern Mariana Islands,Visa Free
PASS3e90c8,Andorra,Norway,Visa Free
PASS2793fe,Andorra,Oman,Visa Free
PASSa32c43,Andorra,Pakistan,Visa Required
PASSc1621b,Andorra,Palau Islands,Visa Free
PASS96b739,Andorra,Palestinian Territory,Visa Free
PASS376636,Andorra,Panama,Visa Free
PASSafef50,Andorra,Papua New Guinea,Visa Required
PASS70495a,Andorra,Paraguay,Visa Free
PASS4c0af2,Andorra,Peru,Visa Free
PASS3c5bb1,Andorra,Philippines,Visa Free
PASS7574ef,Andorra,Poland,Visa Free
PASS01b6b0,Andorra,Portugal,Visa Free
PASS590840,Andorra,Puerto Rico,Visa Free
PASS13069b,Andorra,Qatar,Visa Free
PASS8fa122,Andorra,Reunion,Visa Free
PASS694492,Andorra,Romania,Visa Free
PASS459b05,Andorra,Russian Federation,Visa Free
PASSfd422f,Andorra,Rwanda,Visa Free
PASS8a4b6a,Andorra,Samoa,Visa Free
PASS0986d1,Andorra,San Marino,Visa Free
PASS6e2fc7,Andorra,Sao Tome and Principe,Visa Free
PASS70f98d,Andorra,Saudi Arabia,Visa Free
PASS85e2e8,Andorra,Senegal,Visa Free
PASS4b5795,Andorra,Serbia,Visa Free
PASSf9efea,Andorra,Seychelles,Visa Free
PASS5fa76d,Andorra,Sierra Leone,Visa Required
PASS7df646,Andorra,Singapore,Visa Free
PASS7c73be,Andorra,Slovakia,Visa Free
PASS9da057,Andorra,Slovenia,Visa Free
PASSba1d74,Andorra,Solomon Islands,Visa Free
PASSb4433c,Andorra,Somalia,Visa Free
PASS765744,Andorra,South Africa,Visa Free
PASSde5b0b,Andorra,South Korea,Visa Free
PASS37352d,Andorra,South Sudan,Visa Required
PASScfe9ff,Andorra,Spain,Visa Free
PASS901d62,Andorra,Sri Lanka,Visa Free
PASS9df096,Andorra,St. Helena,Visa Free
PASS6c7a8f,Andorra,St. Kitts and Nevis,Visa Required
PASSd0a057,Andorra,St. Lucia,Visa Free
PASS817de0,Andorra,St. Maarten,Visa Free
PASS28f94d,Andorra,St. Vincent and the Grenadines,Visa Free
PASS924cae,Andorra,Sudan,Visa Required
PASS6a0f86,Andorra,Suriname,Visa Free
PASS61091e,Andorra,Sweden,Visa Free
PASS0cd8d5,Andorra,Switzerland,Visa Free
PASSe3270d,Andorra,Syria,Visa Required
PASS922901,Andorra,Taiwan (Chinese Taipei),Visa Free
PASSebbb45,Andorra,Tajikistan,Visa Free
PASSa6e72f,Andorra,Tanzania,Visa Free
PASS9e99aa,Andorra,Thailand,Visa Free
PASSa7b938,Andorra,The Gambia,Visa Free
PASS26cce5,Andorra,Timor-Leste,Visa Free
PASSedb19e,Andorra,Togo,Visa Required
PASS095b1a,Andorra,Tonga,Visa Required
PASSc82978,Andorra,Trinidad and Tobago,Visa Required
PASS48feb7,Andorra,Tunisia,Visa Free
PASS03641c,Andorra,Turkmenistan,Visa Required
PASS46cf02,Andorra,Turks and Caicos Islands,Visa Required
PASS7ca4ac,Andorra,Tuvalu,Visa Free
PASSd35c65,Andorra,Türkiye,Visa Free
PASSc65ee3,Andorra,US Virgin Islands,Visa Free
PASS046734,Andorra,Uganda,Visa Required
PASSfdfcdf,Andorra,Ukraine,Visa Free
PASSf04238,Andorra,United Arab Emirates,Visa Free
PASS3bda32,Andorra,United Kingdom,Visa Free
PASS40283c,Andorra,United States,Visa Free
PASS260447,Andorra,Uruguay,Visa Free
PASS68b211,Andorra,Uzbekistan,Visa Free
PASS88f5cc,Andorra,Vanuatu,Visa Free
PASSf723d6,Andorra,Vatican City,Visa Free
PASS246be5,Andorra,Venezuela,Visa Free
PASSc55ece,Andorra,Vietnam,Visa Required
PASSad8666,Andorra,Yemen,Visa Required
PASS54516c,Andorra,Zambia,Visa Free
PASS8a72ab,Andorra,Zimbabwe,Visa Free
PASS2e7bed,Andorra,eSwatini,Visa Free
PASSb8c0f5,Angola,Afghanistan,Visa Required
PASS5d885a,Angola,Albania,Visa Required
PASS79354e,Angola,Algeria,Visa Required
PASSc08af2,Angola,American Samoa,Visa Required
PASS871c55,Angola,Andorra,Visa Required
PASS67ce6b,Angola,Anguilla,Visa Required
PASS91209b,Angola,Antigua and Barbuda,Visa Required
PASS2aef93,Angola,Argentina,Visa Required
PASSd0184d,Angola,Armenia,Visa Required
PASS56ded1,Angola,Aruba,Visa Required
PASS69a66a,Angola,Australia,Visa Required
PASS714e30,Angola,Austria,Visa Required
PASSc2c4f5,Angola,Azerbaijan,Visa Required
PASS8cbd77,Angola,Bahamas,Visa Required
PASS6cfd65,Angola,Bahrain,Visa Required
PASS5103e3,Angola,Bangladesh,Visa Free
PASSa54e7a,Angola,Barbados,Visa Free
PASS1e683e,Angola,Belarus,Visa Required
PASS754fd9,Angola,Belgium,Visa Required
PASSd6ed5f,Angola,Belize,Visa Required
PASS5dab25,Angola,Benin,Visa Free
PASS427dbc,Angola,Bermuda,Visa Required
PASS569189,Angola,Bhutan,Visa Required
PASSb83183,Angola,Bolivia,Visa Required
PASSa83506,Angola,Bonaire; St. Eustatius and Saba,Visa Required
PASS3448a9,Angola,Bosnia and Herzegovina,Visa Required
PASSf6d99e,Angola,Botswana,Visa Free
PASS499f1f,Angola,Brazil,Visa Required
PASS263746,Angola,British Virgin Islands,Visa Required
PASS768486,Angola,Brunei,Visa Required
PASS8b5954,Angola,Bulgaria,Visa Required
PASS5f87b5,Angola,Burkina Faso,Visa Required
PASSf6dfb1,Angola,Burundi,Visa Free
PASS8423cd,Angola,Cambodia,Visa Free
PASS4b1702,Angola,Cameroon,Visa Required
PASSbfd36f,Angola,Canada,Visa Required
PASSac48ff,Angola,Cape Verde Islands,Visa Free
PASS9071b7,Angola,Cayman Islands,Visa Required
PASSbf0982,Angola,Central African Republic,Visa Required
PASS190345,Angola,Chad,Visa Required
PASS85ba17,Angola,Chile,Visa Required
PASS0eed0f,Angola,China,Visa Required
PASS52a688,Angola,Colombia,Visa Required
PASS61aa18,Angola,Comoro Islands,Visa Free
PASS2c6b0a,Angola,Congo (Dem. Rep.),Visa Required
PASS555ae1,Angola,Congo (Rep.),Visa Required
PASSde2d16,Angola,Cook Islands,Visa Free
PASS0fa945,Angola,Costa Rica,Visa Required
PASSaee6a5,Angola,Cote d'Ivoire,Visa Required
PASS2013f5,Angola,Croatia,Visa Required
PASS1e813a,Angola,Cuba,Visa Required
PASS9efe0a,Angola,Curacao,Visa Required
PASS09832d,Angola,Cyprus,Visa Required
PASS305332,Angola,Czechia,Visa Required
PASS7d62d1,Angola,Denmark,Visa Required
PASSc230a9,Angola,Djibouti,Visa Free
PASSaa63ef,Angola,Dominica,Visa Free
PASS93208b,Angola,Dominican Republic,Visa Required
PASS13fdb9,Angola,Ecuador,Visa Required
PASS90460a,Angola,Egypt,Visa Required
PASS33bf6d,Angola,El Salvador,Visa Required
PASSaff5a3,Angola,Equatorial Guinea,Visa Required
PASS77ef65,Angola,Eritrea,Visa Required
PASS6a4e7c,Angola,Estonia,Visa Required
PASSc0db3b,Angola,Ethiopia,Visa Free
PASSebcdd5,Angola,Falkland Islands,Visa Required
PASS6db076,Angola,Faroe Islands,Visa Required
PASSf391ee,Angola,Fiji,Visa Required
PASSdd93e0,Angola,Finland,Visa Required
PASS433aeb,Angola,France,Visa Required
PASS7cdb6d,Angola,French Guiana,Visa Required
PASS6f9d73,Angola,French Polynesia,Visa Required
PASS712343,Angola,French West Indies,Visa Required
PASS8b6e97,Angola,Gabon,Visa Required
PASSea4039,Angola,Georgia,Visa Required
PASS86ee48,Angola,Germany,Visa Required
PASSc86a02,Angola,Ghana,Visa Free
PASS5a5815,Angola,Gibraltar,Visa Required
PASS6864e6,Angola,Greece,Visa Required
PASS5e8642,Angola,Greenland,Visa Required
PASS744f62,Angola,Grenada,Visa Required
PASS79abec,Angola,Guam,Visa Required
PASS58979d,Angola,Guatemala,Visa Required
PASS24ee19,Angola,Guinea,Visa Required
PASS33b729,Angola,Guinea-Bissau,Visa Free
PASS2c2876,Angola,Guyana,Visa Required
PASSc13f23,Angola,Haiti,Visa Free
PASS59eb19,Angola,Honduras,Visa Required
PASS53a653,Angola,Hong Kong (SAR China),Visa Required
PASSe7afc7,Angola,Hungary,Visa Required
PASS9e98d7,Angola,Iceland,Visa Required
PASS24595d,Angola,India,Visa Required
PASS6ce063,Angola,Indonesia,Visa Required
PASSa7c39f,Angola,Iran,Visa Free
PASS795cab,Angola,Iraq,Visa Required
PASSe87a51,Angola,Ireland,Visa Required
PASS8da5bd,Angola,Israel,Visa Required
PASS39ec8f,Angola,Italy,Visa Required
PASS831f94,Angola,Jamaica,Visa Required
PASS14d884,Angola,Japan,Visa Required
PASS0d8b32,Angola,Jordan,Visa Required
PASS48b2f7,Angola,Kazakhstan,Visa Required
PASS81d08f,Angola,Kenya,Visa Free
PASS7a7686,Angola,Kiribati,Visa Required
PASSfb3191,Angola,Kosovo,Visa Required
PASSd23b1c,Angola,Kuwait,Visa Required
PASS0cfaae,Angola,Kyrgyzstan,Visa Required
PASS83c103,Angola,Laos,Visa Free
PASSc24827,Angola,Latvia,Visa Required
PASS2145e6,Angola,Lebanon,Visa Required
PASS6e330c,Angola,Lesotho,Visa Required
PASS534727,Angola,Liberia,Visa Required
PASS88f4e9,Angola,Libya,Visa Required
PASSdb1a2f,Angola,Liechtenstein,Visa Required
PASSfd51aa,Angola,Lithuania,Visa Required
PASS547336,Angola,Luxembourg,Visa Required
PASSd30737,Angola,Macao (SAR China),Visa Free
PASS4da975,Angola,Madagascar,Visa Free
PASS2afb53,Angola,Malawi,Visa Required
PASS2c8b04,Angola,Malaysia,Visa Required
PASSefc99e,Angola,Maldives,Visa Free
PASS7588e4,Angola,Mali,Visa Required
PASSf3e539,Angola,Malta,Visa Required
PASS42acff,Angola,Marshall Islands,Visa Required
PASSb0575c,Angola,Mauritania,Visa Required
PASS398aa3,Angola,Mauritius,Visa Free
PASSf56068,Angola,Mayotte,Visa Required
PASS7ccd89,Angola,Mexico,Visa Required
PASS5acf2e,Angola,Micronesia,Visa Free
PASS6989b1,Angola,Moldova,Visa Required
PASSf2d4bb,Angola,Monaco,Visa Required
PASS1c44aa,Angola,Mongolia,Visa Required
PASS167c33,Angola,Montenegro,Visa Required
PASS438ae9,Angola,Montserrat,Visa Required
PASS00d6b8,Angola,Morocco,Visa Required
PASS832bd1,Angola,Mozambique,Visa Free
PASSa83377,Angola,Myanmar,Visa Required
PASS4eb621,Angola,Namibia,Visa Free
PASS685228,Angola,Nauru,Visa Required
PASSe92a9e,Angola,Nepal,Visa Free
PASS982b22,Angola,Netherlands,Visa Required
PASS5e54c9,Angola,New Caledonia,Visa Required
PASS70c2c1,Angola,New Zealand,Visa Required
PASS0db70c,Angola,Nicaragua,Visa Free
PASSb1aa6a,Angola,Niger,Visa Required
PASS3ed95c,Angola,Nigeria,Visa Free
PASS01bd3d,Angola,Niue,Visa Free
PASS3752ee,Angola,North Korea,Visa Required
PASS6db2f2,Angola,North Macedonia,Visa Required
PASS65474d,Angola,Northern Mariana Islands,Visa Required
PASS500ec3,Angola,Norway,Visa Required
PASSdf53fa,Angola,Oman,Visa Required
PASS216ab3,Angola,Pakistan,Visa Required
PASS225bee,Angola,Palau Islands,Visa Free
PASS42581b,Angola,Palestinian Territory,Visa Required
