history_id,user_id,flight_id,city,country,issued_passport,visa_required,flight_dep,flight_arr,length_of_stay,restaurants,hotels
HISTdc686bb3,USER8cbd6669,FLYa6c2fd,Dubai,United Arab Emirates,Dominican Republic,Visa Required,Jessore,Dubai,5,"['RESTO3ecf6c', 'RESTO301769', 'RESTO8b1c60', 'RESTO157846', 'RESTO64fcf0', 'RESTO91daaa', 'RESTObe3105', 'RESTOcf3e0c', 'RESTO588994', 'RESTOeaf22e', 'RESTO4b852f', 'RESTO3e2212', 'RESTOc811dd', 'RESTO879f0f', 'RESTO2fc452']",['HOT9c79bf']
HISTd5405448,USERd2d25969,FLY2d5a1e,New York,United States,United Arab Emirates,Visa Required,Dhaka,New York,13,[],[]
HIST777ad0a7,USERec8b9287,FLY469e02,New York,United States,Guatemala,Visa Required,Barisal,New York,7,[],[]
HIST30af52f6,USERc6014aff,FLY3fc667,Dubai,United Arab Emirates,Samoa,Visa Required,Cox's Bazar,Dubai,14,"['RESTO64fcf0', 'RESTObe3105', 'RESTO265fd6', 'RESTOc811dd', 'RESTO19112a', 'RESTO82af76', 'RESTOcf3e0c', 'RESTO588994', 'RESTOd65a0c', 'RESTOd4a290', 'RESTO91daaa', 'RESTO8b1c60', 'RESTO3ecf6c', 'RESTO2fc452', 'RESTO4b852f', 'RESTO879f0f', 'RESTO301769', 'RESTO3e2212', 'RESTO157846', 'RESTOeaf22e']","['HOT5e4192', 'HOTe2489d', 'HOTe5da72']"
HISTba62c4a7,USER6bfc12c5,FLY1c1966,Istanbul,Türkiye,Kenya,Visa Required,Barisal,Istanbul,14,[],"['HOT7e45e9', 'HOT0d761d', 'HOT7d7b83', 'HOT7356a8']"
HISTb884bc98,USER32db0d0d,FLYd03415,New York,United States,Bangladesh,Visa Required,Rajshahi,New York,11,[],[]
HIST77014ac3,USER3c71d072,FLYb4b48c,London,United Kingdom,Papua New Guinea,Visa Free,Cox's Bazar,London,9,"['RESTOb9a21a', 'RESTO0d4f52', 'RESTOe1162d', 'RESTOfeb448', 'RESTO82e2a6', 'RESTO78189b', 'RESTO6f47a9', 'RESTO33b6b9', 'RESTO0d36de', 'RESTO6bc0e3', 'RESTO03b7b2', 'RESTO006c0c', 'RESTO3c208c', 'RESTO8a18c6', 'RESTO15602c', 'RESTO1ac4e3', 'RESTO8d65c2', 'RESTOc0b4cb']","['HOT843998', 'HOT08278d', 'HOT8610df']"
HIST95ca7089,USERe5c2319c,FLY40bd18,London,United Kingdom,Tunisia,Visa Required,Sylhet Osmani,London,12,"['RESTO15602c', 'RESTO6f47a9', 'RESTO1ac4e3', 'RESTO03b7b2', 'RESTO78189b', 'RESTO006c0c', 'RESTOcd6e90', 'RESTO6bc0e3', 'RESTOc0b4cb', 'RESTO0d36de', 'RESTO33b6b9', 'RESTO8a18c6', 'RESTO8d65c2', 'RESTOe1162d', 'RESTO0d4f52', 'RESTOfeb448', 'RESTOb9a21a', 'RESTO82e2a6', 'RESTO1d0984', 'RESTO3c208c']","['HOTb2e9ff', 'HOT36c006', 'HOT8610df']"
HIST36e1b110,USER13c54562,FLY8aa95a,Istanbul,Türkiye,Nigeria,Visa Required,Rajshahi,Istanbul,4,[],['HOTa97f28']
HIST47f352e2,USER2fdefea9,FLY109605,London,United Kingdom,Bangladesh,Visa Required,Saidpur,London,9,"['RESTO6bc0e3', 'RESTO8d65c2', 'RESTOcd6e90', 'RESTO03b7b2', 'RESTOe1162d', 'RESTO0d4f52', 'RESTO3c208c', 'RESTO15602c', 'RESTOc0b4cb', 'RESTO6f47a9', 'RESTO33b6b9', 'RESTO006c0c', 'RESTO1d0984', 'RESTOb9a21a', 'RESTO78189b', 'RESTO82e2a6', 'RESTO1ac4e3', 'RESTOfeb448', 'RESTO8a18c6', 'RESTO0d36de']","['HOT454946', 'HOTdaa5c9']"
HIST9f2e5fd8,USER5e5e1a7c,FLYcf3a81,Dubai,United Arab Emirates,Costa Rica,Visa Free,Cox's Bazar,Dubai,6,"['RESTO265fd6', 'RESTO588994', 'RESTO3ecf6c', 'RESTO82af76', 'RESTO8b1c60', 'RESTOcf3e0c', 'RESTO301769', 'RESTO64fcf0', 'RESTObe3105', 'RESTOeaf22e', 'RESTOd4a290', 'RESTOc811dd', 'RESTO3e2212', 'RESTO879f0f', 'RESTO2fc452', 'RESTO157846', 'RESTO91daaa', 'RESTO19112a']",['HOT3eb17c']
HIST704a398a,USER52e82e95,FLYf3f4a6,Dubai,United Arab Emirates,Mexico,Visa Free,Cox's Bazar,Dubai,10,"['RESTO157846', 'RESTOc811dd', 'RESTO91daaa', 'RESTOd65a0c', 'RESTO588994', 'RESTO2fc452', 'RESTO265fd6', 'RESTOeaf22e', 'RESTObe3105', 'RESTO3ecf6c', 'RESTOcf3e0c', 'RESTO19112a', 'RESTO4b852f', 'RESTOd4a290', 'RESTO3e2212', 'RESTO8b1c60', 'RESTO879f0f', 'RESTO64fcf0', 'RESTO82af76', 'RESTO301769']","['HOT9f31bc', 'HOTad404c', 'HOT46cd99']"
HISTff3d1cc5,USERe00eb003,FLY62dfdb,New York,United States,Bangladesh,Visa Required,Sylhet Osmani,New York,5,[],[]
HIST75ede7ec,USER8c2cbf42,FLY016541,Dubai,United Arab Emirates,Bangladesh,Visa Required,Barisal,Dubai,5,"['RESTO2fc452', 'RESTO4b852f', 'RESTObe3105', 'RESTO64fcf0', 'RESTO265fd6', 'RESTO91daaa', 'RESTO3e2212', 'RESTOeaf22e', 'RESTO19112a', 'RESTO588994', 'RESTO8b1c60', 'RESTOc811dd', 'RESTO157846', 'RESTO301769', 'RESTOd65a0c']",['HOTb66964']
HIST217926cf,USER2af65438,FLY036a17,Istanbul,Türkiye,Bangladesh,Visa Required,Cox's Bazar,Istanbul,6,[],"['HOTc22832', 'HOT81dfcb']"
HISTdda899d6,USER32db0d0d,FLYdcf726,Dubai,United Arab Emirates,Bangladesh,Visa Required,Rajshahi,Dubai,9,"['RESTO3ecf6c', 'RESTO2fc452', 'RESTO157846', 'RESTO82af76', 'RESTOc811dd', 'RESTO301769', 'RESTOeaf22e', 'RESTO4b852f', 'RESTO8b1c60', 'RESTOd4a290', 'RESTO19112a', 'RESTO879f0f', 'RESTO3e2212', 'RESTO91daaa', 'RESTOcf3e0c', 'RESTObe3105', 'RESTO588994', 'RESTO265fd6']","['HOT9f31bc', 'HOTe5da72', 'HOTb66964']"
HISTe7aa555f,USER1991006e,FLYf8add4,New York,United States,Bangladesh,Visa Required,Chittagong,New York,7,[],[]
HIST04b9a32f,USERc3e09789,FLYcd22a5,Istanbul,Türkiye,Bangladesh,Visa Required,Sylhet Osmani,Istanbul,9,[],"['HOT52ca85', 'HOT1b1a34', 'HOTcbf2d4']"
HISTf55805b5,USER96d4bb36,FLYfa4f54,New York,United States,Latvia,Visa Free,Jessore,New York,10,[],[]
HIST8c7ff658,USER58868211,FLY026fee,London,United Kingdom,Bangladesh,Visa Required,Saidpur,London,3,"['RESTOfeb448', 'RESTO0d36de', 'RESTO3c208c', 'RESTOe1162d', 'RESTO6bc0e3', 'RESTO8a18c6', 'RESTO78189b', 'RESTOb9a21a', 'RESTO0d4f52']",['HOTc87b68']
HIST2fc75bef,USER239d62a4,FLY40edb2,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,10,"['RESTO4b852f', 'RESTO64fcf0', 'RESTO82af76', 'RESTOd65a0c', 'RESTOcf3e0c', 'RESTO301769', 'RESTO2fc452', 'RESTO879f0f', 'RESTOeaf22e', 'RESTO3e2212', 'RESTO91daaa', 'RESTO19112a', 'RESTO265fd6', 'RESTO8b1c60', 'RESTObe3105', 'RESTOc811dd', 'RESTO588994', 'RESTO157846', 'RESTO3ecf6c', 'RESTOd4a290']","['HOT3473a9', 'HOT471596']"
HIST61beafbf,USER13b597de,FLY9a9d43,London,United Kingdom,Mali,Visa Required,Cox's Bazar,London,3,"['RESTO6f47a9', 'RESTO8a18c6', 'RESTOfeb448', 'RESTOcd6e90', 'RESTO006c0c', 'RESTO1ac4e3']",['HOTb6818d']
HIST1293d0f0,USER96d4bb36,FLY1cd3da,New York,United States,Latvia,Visa Free,Jessore,New York,4,[],[]
HIST8efe66e7,USER8b79d00c,FLY23d22b,London,United Kingdom,Finland,Visa Free,Saidpur,London,9,"['RESTOb9a21a', 'RESTO03b7b2', 'RESTO15602c', 'RESTO0d36de', 'RESTOe1162d', 'RESTOfeb448', 'RESTO78189b', 'RESTO3c208c', 'RESTO33b6b9', 'RESTOc0b4cb', 'RESTO82e2a6', 'RESTO6bc0e3', 'RESTO0d4f52', 'RESTO006c0c', 'RESTOcd6e90', 'RESTO1d0984', 'RESTO8a18c6', 'RESTO8d65c2']","['HOT08278d', 'HOT3915d1', 'HOTbdde71']"
HISTfd56812c,USER32db0d0d,FLY216377,New York,United States,Bangladesh,Visa Required,Rajshahi,New York,13,[],[]
HIST2cb665de,USER210e15db,FLY0316a4,New York,United States,Jordan,Visa Required,Rajshahi,New York,6,[],[]
HIST3f43c0a4,USER31b98224,FLYd2b0e8,London,United Kingdom,Canada,Visa Free,Sylhet Osmani,London,9,"['RESTO6f47a9', 'RESTO8d65c2', 'RESTO15602c', 'RESTO6bc0e3', 'RESTO78189b', 'RESTO8a18c6', 'RESTOfeb448', 'RESTO82e2a6', 'RESTOc0b4cb', 'RESTO1ac4e3', 'RESTO0d4f52', 'RESTO1d0984', 'RESTO33b6b9', 'RESTO0d36de', 'RESTOb9a21a', 'RESTO006c0c', 'RESTOcd6e90', 'RESTO3c208c', 'RESTOe1162d', 'RESTO03b7b2']","['HOT93b5d6', 'HOTbdde71']"
HISTa9d8e9ce,USERea2a47ee,FLY139bcf,New York,United States,Bangladesh,Visa Required,Cox's Bazar,New York,6,[],[]
HIST832bea1d,USER075e212e,FLY371368,Dubai,United Arab Emirates,Poland,Visa Free,Chittagong,Dubai,5,"['RESTO3ecf6c', 'RESTOd65a0c', 'RESTOcf3e0c', 'RESTOeaf22e', 'RESTO8b1c60', 'RESTO588994', 'RESTO91daaa', 'RESTO2fc452', 'RESTO3e2212', 'RESTObe3105']",['HOT9c79bf']
HIST00198cd0,USER2d18eeea,FLYa39a40,Istanbul,Türkiye,Bangladesh,Visa Required,Jessore,Istanbul,7,[],"['HOT0d761d', 'HOT0db871']"
HISTb199a5b6,USER13e6623e,FLY87cb31,Dubai,United Arab Emirates,El Salvador,Visa Free,Sylhet Osmani,Dubai,5,"['RESTO265fd6', 'RESTO2fc452', 'RESTO64fcf0', 'RESTO588994', 'RESTO879f0f', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTO301769', 'RESTO3ecf6c', 'RESTOc811dd']",['HOT9f31bc']
HIST24d37475,USER05cd49d3,FLY899473,New York,United States,Bangladesh,Visa Required,Saidpur,New York,13,[],[]
HIST8267ddf7,USER17970506,FLY03e804,Dubai,United Arab Emirates,Paraguay,Visa Free,Barisal,Dubai,12,"['RESTOd4a290', 'RESTObe3105', 'RESTO4b852f', 'RESTO82af76', 'RESTO301769', 'RESTO265fd6', 'RESTOd65a0c', 'RESTO3e2212', 'RESTO3ecf6c', 'RESTO64fcf0', 'RESTO19112a', 'RESTO879f0f', 'RESTOc811dd', 'RESTOeaf22e', 'RESTO157846', 'RESTO91daaa', 'RESTOcf3e0c', 'RESTO8b1c60', 'RESTO2fc452', 'RESTO588994']","['HOTad404c', 'HOTb74b93', 'HOT46cd99', 'HOTb66964']"
HIST7efb8b77,USER5d29c2b0,FLY35f4b8,Dubai,United Arab Emirates,Bangladesh,Visa Required,Chittagong,Dubai,10,"['RESTO265fd6', 'RESTOd4a290', 'RESTO3e2212', 'RESTO91daaa', 'RESTO879f0f', 'RESTOd65a0c', 'RESTOeaf22e', 'RESTO588994', 'RESTOc811dd', 'RESTObe3105', 'RESTO2fc452', 'RESTO8b1c60', 'RESTO4b852f', 'RESTO301769', 'RESTOcf3e0c', 'RESTO82af76', 'RESTO19112a', 'RESTO64fcf0', 'RESTO157846', 'RESTO3ecf6c']","['HOTa76daa', 'HOT3fb1cd']"
HISTefaa7c49,USERc3e09789,FLYd53699,Dubai,United Arab Emirates,Bangladesh,Visa Required,Sylhet Osmani,Dubai,3,"['RESTO64fcf0', 'RESTO19112a', 'RESTOeaf22e', 'RESTO82af76', 'RESTO4b852f', 'RESTO157846']",['HOTad404c']
HIST7e9fdf23,USER8b79d00c,FLYcd58f9,New York,United States,Finland,Visa Free,Saidpur,New York,8,[],[]
HIST0899981a,USER5f71a275,FLY2238b4,Dubai,United Arab Emirates,Burkina Faso,Visa Required,Sylhet Osmani,Dubai,8,"['RESTOcf3e0c', 'RESTO588994', 'RESTO301769', 'RESTOd4a290', 'RESTO82af76', 'RESTO8b1c60', 'RESTO2fc452', 'RESTO91daaa', 'RESTOd65a0c', 'RESTO4b852f', 'RESTO265fd6', 'RESTO157846', 'RESTO879f0f', 'RESTOc811dd', 'RESTOeaf22e', 'RESTO3e2212']","['HOTa76daa', 'HOT3473a9']"
HIST691b04db,USER8c2cbf42,FLY22e326,New York,United States,Bangladesh,Visa Required,Barisal,New York,7,[],[]
HIST3de55068,USER61e31009,FLYd4d756,Istanbul,Türkiye,Iraq,Visa Required,Cox's Bazar,Istanbul,5,[],['HOTcbf2d4']
HISTafcc6d01,USER12c57c25,FLY0f61e4,New York,United States,Morocco,Visa Required,Barisal,New York,12,[],[]
HIST87cdc377,USER68d53fab,FLY2359bb,Istanbul,Türkiye,Algeria,Visa Required,Saidpur,Istanbul,6,[],"['HOT7356a8', 'HOT106713']"
HISTdb071f4c,USER98711153,FLY3a2d12,Istanbul,Türkiye,Barbados,Visa Free,Rajshahi,Istanbul,5,[],['HOT7356a8']
HIST4ea434ad,USER2ca67f98,FLYf7b27c,London,United Kingdom,Liechtenstein,Visa Free,Chittagong,London,8,"['RESTO1ac4e3', 'RESTO6bc0e3', 'RESTO0d4f52', 'RESTOb9a21a', 'RESTO6f47a9', 'RESTOcd6e90', 'RESTO15602c', 'RESTO006c0c', 'RESTO33b6b9', 'RESTO0d36de', 'RESTO1d0984', 'RESTO78189b', 'RESTOc0b4cb', 'RESTO03b7b2', 'RESTO82e2a6', 'RESTO8d65c2']","['HOT280fd9', 'HOTdf7676']"
HIST387e6d77,USER68d53fab,FLY622158,Dubai,United Arab Emirates,Algeria,Visa Required,Saidpur,Dubai,6,"['RESTOd4a290', 'RESTO4b852f', 'RESTO879f0f', 'RESTO82af76', 'RESTO8b1c60', 'RESTO2fc452', 'RESTO265fd6', 'RESTObe3105', 'RESTOeaf22e', 'RESTO3ecf6c', 'RESTO19112a', 'RESTOc811dd', 'RESTO91daaa', 'RESTOd65a0c', 'RESTOcf3e0c', 'RESTO3e2212', 'RESTO157846', 'RESTO588994']",['HOT3fb1cd']
HIST4fb40c22,USER2160d9b4,FLY4edff1,Istanbul,Türkiye,Bangladesh,Visa Required,Barisal,Istanbul,9,[],"['HOT48b258', 'HOT0b9e7e', 'HOT729339']"
HIST98a83fb4,USER1b8cf794,FLYd950d7,Dubai,United Arab Emirates,Algeria,Visa Required,Rajshahi,Dubai,10,"['RESTO3e2212', 'RESTObe3105', 'RESTOeaf22e', 'RESTOd4a290', 'RESTO879f0f', 'RESTO82af76', 'RESTOcf3e0c', 'RESTO157846', 'RESTO301769', 'RESTO588994', 'RESTO19112a', 'RESTO3ecf6c', 'RESTO265fd6', 'RESTO2fc452', 'RESTO91daaa', 'RESTO64fcf0', 'RESTO8b1c60', 'RESTOc811dd', 'RESTOd65a0c', 'RESTO4b852f']","['HOTa76daa', 'HOTb74b93']"
HISTae0add23,USER17613028,FLYcda028,Dubai,United Arab Emirates,Bangladesh,Visa Required,Rajshahi,Dubai,13,"['RESTOc811dd', 'RESTO157846', 'RESTO3ecf6c', 'RESTO91daaa', 'RESTO8b1c60', 'RESTOeaf22e', 'RESTO2fc452', 'RESTO82af76', 'RESTO301769', 'RESTO64fcf0', 'RESTOd65a0c', 'RESTO588994', 'RESTOd4a290', 'RESTO3e2212', 'RESTO4b852f', 'RESTO265fd6', 'RESTO19112a', 'RESTO879f0f', 'RESTObe3105', 'RESTOcf3e0c']","['HOT179af9', 'HOTb66964', 'HOT3fb1cd', 'HOTcb8aea']"
HISTaa01b683,USER5e5e1a7c,FLYc5e039,New York,United States,Costa Rica,Visa Required,Cox's Bazar,New York,4,[],[]
HIST9b18c730,USERb9abbf10,FLY7176af,New York,United States,Slovakia,Visa Free,Cox's Bazar,New York,9,[],[]
HIST61de50f2,USERec8b9287,FLYfc27d3,London,United Kingdom,Guatemala,Visa Free,Barisal,London,5,"['RESTO8a18c6', 'RESTO006c0c', 'RESTO6f47a9', 'RESTO0d4f52', 'RESTOe1162d', 'RESTOcd6e90', 'RESTO6bc0e3', 'RESTOfeb448', 'RESTO15602c', 'RESTOb9a21a']",['HOTcbe623']
HISTf42a33ab,USER5f71a275,FLYc245b8,Dubai,United Arab Emirates,Burkina Faso,Visa Required,Sylhet Osmani,Dubai,9,"['RESTO3ecf6c', 'RESTO64fcf0', 'RESTOeaf22e', 'RESTO157846', 'RESTO8b1c60', 'RESTObe3105', 'RESTOd65a0c', 'RESTO19112a', 'RESTO82af76', 'RESTO2fc452', 'RESTO301769', 'RESTOc811dd', 'RESTO879f0f', 'RESTO588994', 'RESTO3e2212', 'RESTO91daaa', 'RESTOd4a290', 'RESTO265fd6', 'RESTO4b852f', 'RESTOcf3e0c']","['HOTcb8aea', 'HOT3fb1cd', 'HOT9f31bc']"
HIST8bd769dc,USER12c57c25,FLYd327c2,London,United Kingdom,Morocco,Visa Required,Barisal,London,13,"['RESTO6f47a9', 'RESTOcd6e90', 'RESTO78189b', 'RESTO33b6b9', 'RESTOe1162d', 'RESTO3c208c', 'RESTO1ac4e3', 'RESTO1d0984', 'RESTO8d65c2', 'RESTO006c0c', 'RESTO8a18c6', 'RESTO15602c', 'RESTOb9a21a', 'RESTO03b7b2', 'RESTO82e2a6', 'RESTOfeb448', 'RESTO0d4f52', 'RESTO0d36de', 'RESTOc0b4cb', 'RESTO6bc0e3']","['HOT66d7f4', 'HOTb6818d', 'HOT36c006']"
HISTd4e66e52,USERd3ca4196,FLY38388e,Dubai,United Arab Emirates,South Africa,Visa Required,Rajshahi,Dubai,7,"['RESTO8b1c60', 'RESTOd65a0c', 'RESTO301769', 'RESTOeaf22e', 'RESTOc811dd', 'RESTO3ecf6c', 'RESTO265fd6', 'RESTOcf3e0c', 'RESTO91daaa', 'RESTObe3105', 'RESTO3e2212', 'RESTO588994', 'RESTO879f0f', 'RESTO4b852f']",['HOT321e12']
HIST125b5356,USER353b9179,FLY7ce75b,Istanbul,Türkiye,Suriname,Visa Required,Jessore,Istanbul,8,[],"['HOT48b258', 'HOT2b4c5c']"
HISTe6823991,USER17613028,FLY6d7d58,Istanbul,Türkiye,Bangladesh,Visa Required,Rajshahi,Istanbul,9,[],"['HOT729339', 'HOT0b9e7e']"
HISTa4f12776,USERe5c2319c,FLYe34023,Istanbul,Türkiye,Tunisia,Visa Free,Sylhet Osmani,Istanbul,12,[],"['HOT0d761d', 'HOT7d7b83', 'HOT0b9e7e']"
HIST378fdeba,USER5b122e42,FLYe59310,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,12,"['RESTOcf3e0c', 'RESTO82af76', 'RESTO64fcf0', 'RESTO2fc452', 'RESTO265fd6', 'RESTO3e2212', 'RESTOeaf22e', 'RESTOd4a290', 'RESTO91daaa', 'RESTO301769', 'RESTOd65a0c', 'RESTO588994', 'RESTO4b852f', 'RESTO879f0f', 'RESTO3ecf6c', 'RESTOc811dd', 'RESTO8b1c60', 'RESTO157846', 'RESTObe3105', 'RESTO19112a']","['HOT13e0df', 'HOT9c79bf', 'HOTe5da72']"
HIST061658d7,USERc6014aff,FLYdb0f13,London,United Kingdom,Samoa,Visa Free,Cox's Bazar,London,14,"['RESTO78189b', 'RESTO1d0984', 'RESTOc0b4cb', 'RESTO82e2a6', 'RESTO3c208c', 'RESTO006c0c', 'RESTO8d65c2', 'RESTO1ac4e3', 'RESTOe1162d', 'RESTO6bc0e3', 'RESTO15602c', 'RESTO33b6b9', 'RESTOb9a21a', 'RESTO6f47a9', 'RESTO8a18c6', 'RESTOcd6e90', 'RESTO0d36de', 'RESTO0d4f52', 'RESTOfeb448', 'RESTO03b7b2']","['HOT843998', 'HOT454946', 'HOTdf7676', 'HOT91a871']"
HIST527dc58a,USERa63b98a9,FLYe44859,Dubai,United Arab Emirates,Bangladesh,Visa Required,Sylhet Osmani,Dubai,13,"['RESTOd65a0c', 'RESTOeaf22e', 'RESTO157846', 'RESTO8b1c60', 'RESTO879f0f', 'RESTO3ecf6c', 'RESTO19112a', 'RESTObe3105', 'RESTO588994', 'RESTO91daaa', 'RESTO301769', 'RESTO265fd6', 'RESTO82af76', 'RESTOc811dd', 'RESTO4b852f', 'RESTOd4a290', 'RESTO3e2212', 'RESTO2fc452', 'RESTO64fcf0', 'RESTOcf3e0c']","['HOT471596', 'HOT9f31bc', 'HOTb66964']"
HIST9b6b02f1,USERe711418e,FLY522aed,Istanbul,Türkiye,Nauru,Visa Required,Chittagong,Istanbul,7,[],['HOT654071']
HIST0be50632,USERa029d092,FLY9f7ad5,Dubai,United Arab Emirates,Bangladesh,Visa Required,Sylhet Osmani,Dubai,5,"['RESTObe3105', 'RESTO588994', 'RESTO3e2212', 'RESTO19112a', 'RESTO8b1c60', 'RESTO4b852f', 'RESTOd4a290', 'RESTO91daaa', 'RESTO301769', 'RESTO3ecf6c', 'RESTOc811dd', 'RESTOd65a0c', 'RESTO157846', 'RESTOeaf22e', 'RESTO265fd6']",['HOTb74b93']
HISTc5c55a29,USER6c545e0f,FLY3335a1,Istanbul,Türkiye,Tanzania,Visa Required,Dhaka,Istanbul,3,[],['HOTe48f8c']
HISTcfbdce80,USERb31efabf,FLYd1a9e6,New York,United States,Argentina,Visa Required,Chittagong,New York,4,[],[]
HIST087abbe3,USERc6014aff,FLYa330ec,Dubai,United Arab Emirates,Samoa,Visa Required,Cox's Bazar,Dubai,9,"['RESTO64fcf0', 'RESTO301769', 'RESTOc811dd', 'RESTO3e2212', 'RESTO82af76', 'RESTOcf3e0c', 'RESTO2fc452', 'RESTO91daaa', 'RESTOd4a290', 'RESTO265fd6', 'RESTO19112a', 'RESTO157846', 'RESTO879f0f', 'RESTOd65a0c', 'RESTOeaf22e', 'RESTO3ecf6c', 'RESTO8b1c60', 'RESTObe3105']","['HOT321e12', 'HOTb74b93', 'HOT3eb17c']"
HIST3475b49a,USER1e091c24,FLYc15058,New York,United States,Azerbaijan,Visa Required,Barisal,New York,4,[],[]
HISTa1cc739d,USER0860f2f5,FLY0aebe6,Istanbul,Türkiye,Marshall Islands,Visa Required,Barisal,Istanbul,7,[],"['HOT2b4c5c', 'HOT729339']"
HIST60ddde85,USER9884cb92,FLY894643,Dubai,United Arab Emirates,Venezuela,Visa Required,Cox's Bazar,Dubai,14,"['RESTOc811dd', 'RESTO588994', 'RESTO64fcf0', 'RESTO2fc452', 'RESTO265fd6', 'RESTOeaf22e', 'RESTO3ecf6c', 'RESTOcf3e0c', 'RESTO879f0f', 'RESTOd4a290', 'RESTO82af76', 'RESTO301769', 'RESTO19112a', 'RESTO8b1c60', 'RESTOd65a0c', 'RESTObe3105', 'RESTO91daaa', 'RESTO157846', 'RESTO4b852f', 'RESTO3e2212']","['HOT471596', 'HOTd64b28', 'HOT9c79bf']"
HISTe55664ff,USEReb11f57d,FLY7523c1,London,United Kingdom,Austria,Visa Free,Cox's Bazar,London,4,"['RESTO006c0c', 'RESTOc0b4cb', 'RESTO03b7b2', 'RESTOb9a21a', 'RESTOcd6e90', 'RESTO78189b', 'RESTO0d4f52', 'RESTO3c208c', 'RESTO33b6b9', 'RESTOe1162d', 'RESTO8d65c2', 'RESTO15602c']",['HOT454946']
HIST9a329ddb,USERc3118fb6,FLYd3fd44,Dubai,United Arab Emirates,Haiti,Visa Required,Chittagong,Dubai,4,"['RESTO3e2212', 'RESTO8b1c60', 'RESTO4b852f', 'RESTO91daaa', 'RESTO157846', 'RESTO265fd6', 'RESTO588994', 'RESTO879f0f']",['HOTb66964']
HISTad29be56,USER4b7528ae,FLY7d4c2b,London,United Kingdom,Bangladesh,Visa Required,Saidpur,London,14,"['RESTO82e2a6', 'RESTO33b6b9', 'RESTO1ac4e3', 'RESTOc0b4cb', 'RESTO3c208c', 'RESTO8a18c6', 'RESTOe1162d', 'RESTOb9a21a', 'RESTO6bc0e3', 'RESTO15602c', 'RESTO006c0c', 'RESTO03b7b2', 'RESTOfeb448', 'RESTO8d65c2', 'RESTO78189b', 'RESTO0d4f52', 'RESTOcd6e90', 'RESTO1d0984', 'RESTO6f47a9', 'RESTO0d36de']","['HOT454946', 'HOTf6d432', 'HOTb6818d']"
HIST4a41aee1,USER292739c7,FLY66d0a5,Istanbul,Türkiye,Nicaragua,Visa Free,Rajshahi,Istanbul,3,[],['HOTa97f28']
HIST9d659266,USERfb2bc2c0,FLY8c3dd4,New York,United States,Tonga,Visa Required,Cox's Bazar,New York,13,[],[]
HIST06c8ab1b,USER96d4bb36,FLY2fc0b1,Dubai,United Arab Emirates,Latvia,Visa Free,Jessore,Dubai,9,"['RESTOd65a0c', 'RESTO82af76', 'RESTO588994', 'RESTO8b1c60', 'RESTO3e2212', 'RESTObe3105', 'RESTO157846', 'RESTOeaf22e', 'RESTO4b852f', 'RESTOcf3e0c', 'RESTO19112a', 'RESTO301769', 'RESTO64fcf0', 'RESTOd4a290', 'RESTOc811dd', 'RESTO265fd6', 'RESTO91daaa', 'RESTO879f0f']","['HOT46cd99', 'HOTd64b28', 'HOT3473a9']"
HIST6d4dc33e,USER287229eb,FLY3c1f15,London,United Kingdom,Bangladesh,Visa Required,Sylhet Osmani,London,9,"['RESTOcd6e90', 'RESTO03b7b2', 'RESTO0d4f52', 'RESTO78189b', 'RESTO8d65c2', 'RESTO82e2a6', 'RESTO3c208c', 'RESTO0d36de', 'RESTO33b6b9', 'RESTO006c0c', 'RESTOfeb448', 'RESTO8a18c6', 'RESTO15602c', 'RESTOe1162d', 'RESTO6f47a9', 'RESTO1d0984', 'RESTO6bc0e3', 'RESTOb9a21a', 'RESTO1ac4e3', 'RESTOc0b4cb']","['HOT66d7f4', 'HOT91a871']"
HIST21d34115,USER14c3760d,FLY2a4106,Istanbul,Türkiye,Bangladesh,Visa Required,Saidpur,Istanbul,13,[],"['HOT2b4c5c', 'HOT81dfcb', 'HOT48b258', 'HOT1b1a34']"
HIST4221cf34,USER7bc9405e,FLY9511d0,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,5,"['RESTO879f0f', 'RESTOd65a0c', 'RESTO3ecf6c', 'RESTO91daaa', 'RESTOcf3e0c', 'RESTO64fcf0', 'RESTObe3105', 'RESTOc811dd', 'RESTO2fc452', 'RESTO265fd6']",['HOT3eb17c']
HIST62547db8,USER994d6f60,FLY14baf3,New York,United States,Bangladesh,Visa Required,Rajshahi,New York,11,[],[]
HISTa97d587a,USERcc54bfdb,FLY7cd100,New York,United States,Bangladesh,Visa Required,Cox's Bazar,New York,10,[],[]
HISTec97a959,USER8db95da6,FLY633947,Istanbul,Türkiye,Ukraine,Visa Free,Sylhet Osmani,Istanbul,13,[],"['HOT46ddb2', 'HOT654071', 'HOTe48f8c']"
