flight_id,Airline,Departure Airport Code,Dep Airport Name,Arrival Airport Code,Arr Airport Name,Departure Date & Time,Arrival Date & Time,Duration (hrs),Stopovers,Aircraft Type,Class,Booking Source,Seasonality,Days Before Departure,City Arr,Country Arr,City Dep,Country Dep,Base Fare (EUR),Tax & Surcharge (EUR),Total Fare (EUR)
FLY1ec8f3,Air Astra,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-05-13 02:30:00,2025-05-13 10:59:30,8.491934334432138,2 Stops,Airbus A350,First Class,Direct Booking,Regular,17,London,United Kingdom,Cox's Bazar,Bangladesh,778.24,167.74,945.98
FLY6a1dc4,Air Astra,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-06-27 18:29:00,2025-06-28 02:49:34,8.342817099022547,2 Stops,Airbus A350,Business,Online Website,Regular,20,London,United Kingdom,Barisal,Bangladesh,676.79,152.52,829.31
FLYfc9290,Biman Bangladesh Airlines,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-08-18 09:47:00,2025-08-18 15:59:39,6.211084436931423,1 Stop,Boeing 777,First Class,Travel Agency,Regular,59,Istanbul,Turkey,Chittagong,Bangladesh,1870.67,314.6,2185.27
FLY2104b9,US-Bangla Airlines,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-05-09 22:32:00,2025-05-10 02:58:06,4.435014119112901,Direct,Boeing 737,Economy,Direct Booking,Regular,15,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,567.19,119.08,686.27
FLY419008,Air India,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-05-17 05:53:00,2025-05-17 14:38:59,8.766446215890465,2 Stops,Airbus A350,Business,Online Website,Regular,59,London,United Kingdom,Dhaka,Bangladesh,277.94,92.69,370.63
FLY62ec21,Emirates,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-08-22 09:03:00,2025-08-22 17:25:58,8.38298797272296,2 Stops,Boeing 777,First Class,Online Website,Regular,56,London,United Kingdom,Saidpur,Bangladesh,2094.61,365.19,2459.8
FLY6058c2,Biman Bangladesh Airlines,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-09-23 08:57:00,2025-09-23 16:07:50,7.180818206917938,2 Stops,Boeing 777,Economy,Direct Booking,Regular,36,Istanbul,Turkey,Cox's Bazar,Bangladesh,160.1,58.01,218.11
FLY3fffb8,Cathay Pacific,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-02-18 00:49:00,2025-02-18 14:13:43,13.41210537686801,1 Stop,Boeing 777,Business,Online Website,Regular,26,New York,United States,Cox's Bazar,Bangladesh,472.8,121.92,594.72
FLY6b4b33,Cathay Pacific,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-09-12 21:55:00,2025-09-13 12:05:08,14.1690845957281,1 Stop,Airbus A350,First Class,Online Website,Regular,90,New York,United States,Dhaka,Bangladesh,1050.88,208.63,1259.51
FLY20117c,Air India,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-08-29 06:25:00,2025-08-29 10:41:45,4.2792593568602415,Direct,Boeing 787,Business,Travel Agency,Regular,63,Dubai,United Arab Emirates,Chittagong,Bangladesh,385.88,91.88,477.77
FLY652403,Biman Bangladesh Airlines,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-02-21 17:27:00,2025-02-22 06:33:47,13.11322699583721,1 Stop,Airbus A350,Economy,Direct Booking,Regular,19,New York,United States,Jessore,Bangladesh,175.73,77.36,253.09
FLY54b780,IndiGo,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-04-16 10:18:00,2025-04-16 17:05:03,6.784330912390325,1 Stop,Boeing 777,First Class,Direct Booking,Regular,32,Istanbul,Turkey,Dhaka,Bangladesh,1364.39,238.66,1603.05
FLY7bee06,Air India,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-03-24 19:26:00,2025-03-24 23:01:02,3.584049727660214,Direct,Boeing 787,First Class,Travel Agency,Regular,14,Dubai,United Arab Emirates,Rajshahi,Bangladesh,1845.24,310.79,2156.03
FLY6e0ffc,Singapore Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-12-08 08:49:00,2025-12-08 22:01:50,13.21414610135098,1 Stop,Airbus A350,First Class,Direct Booking,Winter Holidays,26,New York,United States,Dhaka,Bangladesh,462.58,120.39,582.97
FLYd43928,NovoAir,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-12-23 04:18:00,2025-12-23 13:36:30,9.308450373688148,2 Stops,Boeing 777,Business,Direct Booking,Winter Holidays,62,London,United Kingdom,Rajshahi,Bangladesh,1201.71,231.26,1432.97
FLYcdb1bf,Malaysian Airlines,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-05-18 16:47:00,2025-05-18 20:45:23,3.973134266243163,Direct,Boeing 787,Business,Online Website,Regular,20,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,1223.6,217.54,1441.14
FLYf65689,Gulf Air,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-03-11 23:50:00,2025-03-12 08:24:10,8.56952700748408,1 Stop,Airbus A350,Economy,Travel Agency,Regular,2,London,United Kingdom,Barisal,Bangladesh,132.13,70.82,243.54
FLYaf388e,British Airways,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-28 20:30:00,2025-10-29 11:28:36,14.976929979002083,2 Stops,Boeing 777,First Class,Online Website,Regular,86,New York,United States,Cox's Bazar,Bangladesh,559.45,134.92,694.37
FLY043a00,Thai Airways,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-15 05:43:00,2025-10-15 21:01:23,15.306632034028572,1 Stop,Airbus A350,First Class,Online Website,Regular,46,New York,United States,Jessore,Bangladesh,1460.24,270.04,1730.28
FLY048a61,Saudia,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-05-25 22:29:00,2025-05-26 12:47:21,14.30596972490246,1 Stop,Boeing 777,Economy,Travel Agency,Regular,32,New York,United States,Cox's Bazar,Bangladesh,309.58,97.44,407.02
FLYa1e255,Lufthansa,SPD,Saidpur Airport,IST,Istanbul Airport,2025-10-11 04:58:00,2025-10-11 11:37:31,6.65864996615846,1 Stop,Boeing 777,First Class,Online Website,Regular,75,Istanbul,Turkey,Saidpur,Bangladesh,313.97,81.1,395.06
FLY326a1f,US-Bangla Airlines,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-11-10 17:40:00,2025-11-11 08:34:15,14.904334044385315,1 Stop,Airbus A350,Economy,Travel Agency,Regular,31,New York,United States,Sylhet Osmani,Bangladesh,146.35,72.95,219.31
FLY52f1ac,Air Arabia,BZL,Barisal Airport,DXB,Dubai International Airport,2025-02-16 19:00:00,2025-02-16 23:07:48,4.130120914259002,Direct,Boeing 787,First Class,Online Website,Regular,45,Dubai,United Arab Emirates,Barisal,Bangladesh,1755.17,297.28,2052.45
FLYccc945,Lufthansa,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-04-22 08:39:00,2025-04-22 12:57:19,4.305394944100913,Direct,Boeing 787,First Class,Online Website,Regular,33,Dubai,United Arab Emirates,Chittagong,Bangladesh,1863.36,313.5,2176.87
FLY571ff3,Cathay Pacific,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-04-08 05:16:00,2025-04-08 14:04:55,8.815407341606852,2 Stops,Airbus A350,Economy,Travel Agency,Regular,8,London,United Kingdom,Saidpur,Bangladesh,231.91,85.79,317.7
FLYee4e2d,Gulf Air,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-05-04 15:16:00,2025-05-05 05:18:32,14.04226202539918,1 Stop,Airbus A350,First Class,Online Website,Regular,68,New York,United States,Rajshahi,Bangladesh,547.73,133.16,680.89
FLYa50d09,Malaysian Airlines,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-04 13:53:00,2025-10-05 03:20:23,13.456554933250054,1 Stop,Boeing 777,First Class,Travel Agency,Regular,29,New York,United States,Jessore,Bangladesh,2184.73,378.71,2563.44
FLYda9a78,Etihad Airways,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2026-03-30 08:34:00,2026-03-30 22:26:42,13.878418136352328,1 Stop,Boeing 777,Business,Online Website,Regular,89,New York,United States,Cox's Bazar,Bangladesh,529.23,130.39,659.62
FLY8b2a3e,AirAsia,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-02-18 08:09:00,2025-02-18 11:57:53,3.8148908671305786,Direct,Boeing 787,Economy,Travel Agency,Regular,9,Dubai,United Arab Emirates,Rajshahi,Bangladesh,283.78,76.57,360.35
FLYbbdfc5,Biman Bangladesh Airlines,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-05-23 23:10:00,2025-05-24 08:40:16,9.50454538494558,1 Stop,Boeing 777,First Class,Travel Agency,Regular,12,London,United Kingdom,Barisal,Bangladesh,2206.39,381.96,2588.35
FLY2564dc,IndiGo,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-08-29 09:27:00,2025-08-29 19:37:12,10.170049412976564,1 Stop,Airbus A350,First Class,Travel Agency,Regular,84,London,United Kingdom,Cox's Bazar,Bangladesh,1165.37,225.81,1391.17
FLYf3845e,British Airways,JSR,Jessore Airport,IST,Istanbul Airport,2025-09-22 21:06:00,2025-09-23 03:20:57,6.2494149215174,1 Stop,Boeing 777,Economy,Direct Booking,Regular,23,Istanbul,Turkey,Jessore,Bangladesh,357.13,87.57,444.7
FLY87f444,Qatar Airways,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2026-03-15 12:19:00,2026-03-15 16:26:24,4.123553503309823,Direct,Boeing 787,Economy,Direct Booking,Regular,85,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,385.54,91.83,477.37
FLYd2c525,British Airways,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-27 09:08:00,2025-10-27 23:18:25,14.17362620988372,1 Stop,Boeing 777,First Class,Travel Agency,Regular,84,New York,United States,Barisal,Bangladesh,1634.25,296.14,1930.39
FLY2b98e2,Air India,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-11-09 07:13:00,2025-11-09 22:31:07,15.30202151359497,1 Stop,Airbus A350,Business,Travel Agency,Regular,83,New York,United States,Dhaka,Bangladesh,547.98,133.2,681.17
FLY2d60fd,IndiGo,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-12-04 21:34:00,2025-12-05 12:42:33,15.14273885358062,1 Stop,Boeing 777,First Class,Online Website,Winter Holidays,50,New York,United States,Barisal,Bangladesh,1089.49,214.42,1303.91
FLY59e9b5,Kuwait Airways,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-10-11 08:06:00,2025-10-11 17:48:12,9.703408006045844,2 Stops,Airbus A350,Business,Online Website,Regular,5,London,United Kingdom,Chittagong,Bangladesh,286.36,93.95,380.31
FLY3f6f31,Gulf Air,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-13 20:04:00,2025-10-14 09:58:27,13.907604713564762,1 Stop,Airbus A350,First Class,Travel Agency,Regular,21,New York,United States,Barisal,Bangladesh,382.78,108.42,491.19
FLY621b80,SriLankan Airlines,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-12-14 10:59:00,2025-12-14 15:13:14,4.2374935464493975,Direct,Boeing 787,Business,Direct Booking,Winter Holidays,41,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,1346.16,235.92,1582.08
FLY44d547,Thai Airways,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-07-12 18:53:00,2025-07-13 09:18:12,14.42001415094948,1 Stop,Boeing 777,Economy,Direct Booking,Regular,75,New York,United States,Rajshahi,Bangladesh,93.26,64.99,158.25
FLY8afea6,IndiGo,ZYL,"Osmani International Airport, Sylhet",IST,Istanbul Airport,2025-08-03 01:55:00,2025-08-03 08:45:15,6.837768914665079,2 Stops,Boeing 777,First Class,Direct Booking,Regular,54,Istanbul,Turkey,Sylhet Osmani,Bangladesh,1263.99,223.6,1487.59
FLYf6e675,Air Astra,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-09-14 19:01:00,2025-09-15 03:28:02,8.450794482762536,1 Stop,Airbus A350,Business,Travel Agency,Regular,77,London,United Kingdom,Saidpur,Bangladesh,919.67,188.95,1108.62
FLYb89a98,Kuwait Airways,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-04-30 11:13:00,2025-04-30 14:53:48,3.6800711303100826,Direct,Boeing 737,First Class,Direct Booking,Regular,20,Dubai,United Arab Emirates,Saidpur,Bangladesh,2338.77,384.82,2723.59
FLYe380b2,Gulf Air,BZL,Barisal Airport,IST,Istanbul Airport,2025-02-17 07:49:00,2025-02-17 13:59:24,6.17339834714569,1 Stop,Boeing 777,Economy,Travel Agency,Regular,35,Istanbul,Turkey,Barisal,Bangladesh,395.75,93.36,489.11
FLYecdc91,Air Arabia,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-02-24 19:27:00,2025-02-25 02:27:58,7.0162112174287,1 Stop,Boeing 777,First Class,Direct Booking,Regular,38,Istanbul,Turkey,Dhaka,Bangladesh,2170.1,359.52,2529.62
FLYcc639e,Singapore Airlines,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-04-24 18:41:00,2025-04-24 23:06:56,4.432478379354342,Direct,Boeing 787,First Class,Travel Agency,Regular,50,Dubai,United Arab Emirates,Chittagong,Bangladesh,749.86,146.48,896.34
FLYa7d17c,Kuwait Airways,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-03-15 21:43:00,2025-03-16 01:35:06,3.868437086260157,Direct,Boeing 737,Business,Online Website,Regular,21,Dubai,United Arab Emirates,Saidpur,Bangladesh,186.43,61.96,248.4
FLYd1a7b7,Air Arabia,BZL,Barisal Airport,DXB,Dubai International Airport,2025-08-30 12:52:00,2025-08-30 17:03:07,4.185366471806117,1 Stop,Boeing 787,Business,Online Website,Regular,52,Dubai,United Arab Emirates,Barisal,Bangladesh,401.82,94.27,496.09
FLYe40b2a,FlyDubai,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-06-11 09:56:00,2025-06-11 16:32:05,6.601496599248288,2 Stops,Airbus A350,First Class,Online Website,Regular,19,Istanbul,Turkey,Dhaka,Bangladesh,1723.82,292.57,2016.39
FLYcb4a5e,IndiGo,SPD,Saidpur Airport,IST,Istanbul Airport,2025-08-05 11:26:00,2025-08-05 18:21:46,6.929686756497535,1 Stop,Airbus A350,Economy,Direct Booking,Regular,67,Istanbul,Turkey,Saidpur,Bangladesh,442.02,100.3,542.33
FLYe5e177,Kuwait Airways,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-03-24 08:43:00,2025-03-24 18:38:33,9.925903004267074,1 Stop,Boeing 777,First Class,Online Website,Regular,9,London,United Kingdom,Chittagong,Bangladesh,2220.29,384.04,2604.33
FLYa07b2d,SriLankan Airlines,SPD,Saidpur Airport,LHR,London Heathrow Airport,2026-01-14 04:57:00,2026-01-14 12:50:40,7.894459220181315,1 Stop,Airbus A350,Business,Direct Booking,Winter Holidays,48,London,United Kingdom,Saidpur,Bangladesh,816.51,173.48,989.99
FLY03ee7a,Thai Airways,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-01-11 07:44:00,2025-01-11 17:03:50,9.330634882325503,1 Stop,Airbus A350,Business,Travel Agency,Regular,7,London,United Kingdom,Cox's Bazar,Bangladesh,303.69,96.55,400.24
FLYc19556,Lufthansa,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2026-01-09 05:03:00,2026-01-09 11:21:54,6.315267940889388,1 Stop,Airbus A350,Business,Online Website,Winter Holidays,33,Istanbul,Turkey,Cox's Bazar,Bangladesh,418.03,96.7,514.73
FLY09d01a,Gulf Air,ZYL,"Osmani International Airport, Sylhet",IST,Istanbul Airport,2025-06-29 16:10:00,2025-06-29 23:04:44,6.912428081699225,1 Stop,Boeing 777,Economy,Travel Agency,Regular,90,Istanbul,Turkey,Sylhet Osmani,Bangladesh,304.55,79.68,384.24
FLYca7b44,SriLankan Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-04-29 16:57:00,2025-04-29 23:25:38,6.47732203730393,1 Stop,Airbus A350,Business,Online Website,Regular,57,Istanbul,Turkey,Dhaka,Bangladesh,922.23,172.33,1094.56
FLYd6b401,US-Bangla Airlines,BZL,Barisal Airport,DXB,Dubai International Airport,2025-08-29 04:44:00,2025-08-29 08:17:05,3.5515107146644134,Direct,Boeing 737,First Class,Direct Booking,Regular,28,Dubai,United Arab Emirates,Barisal,Bangladesh,2362.43,388.36,2750.79
FLYb988eb,Saudia,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-10-24 06:24:00,2025-10-24 10:14:11,3.836481583317523,1 Stop,Boeing 787,Business,Travel Agency,Regular,20,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,783.16,151.47,934.64
FLYffd7fe,SriLankan Airlines,SPD,Saidpur Airport,IST,Istanbul Airport,2025-07-07 15:00:00,2025-07-07 21:58:54,6.981883626475691,1 Stop,Airbus A350,Business,Direct Booking,Regular,89,Istanbul,Turkey,Saidpur,Bangladesh,406.57,94.98,501.55
FLY1f44cc,British Airways,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-12-22 11:21:00,2025-12-22 19:54:01,8.550510724998345,1 Stop,Boeing 777,First Class,Travel Agency,Winter Holidays,7,London,United Kingdom,Chittagong,Bangladesh,2575.53,437.33,3012.86
FLY644cb6,US-Bangla Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-08-07 18:05:00,2025-08-08 02:13:58,8.149641207863445,1 Stop,Boeing 777,Economy,Direct Booking,Regular,5,London,United Kingdom,Dhaka,Bangladesh,411.53,112.73,524.25
FLY1d7a77,IndiGo,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-12-23 15:25:00,2025-12-23 23:48:14,8.38740178683937,1 Stop,Boeing 777,Economy,Online Website,Winter Holidays,69,London,United Kingdom,Chittagong,Bangladesh,460.46,120.07,580.53
FLYe61df1,SriLankan Airlines,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-12-07 22:26:00,2025-12-08 02:25:56,3.99904958240338,Direct,Boeing 787,First Class,Direct Booking,Winter Holidays,56,Dubai,United Arab Emirates,Rajshahi,Bangladesh,1749.06,296.36,2045.42
FLY2fa446,Cathay Pacific,SPD,Saidpur Airport,IST,Istanbul Airport,2025-11-25 08:38:00,2025-11-25 14:52:31,6.242056309111554,2 Stops,Boeing 777,First Class,Online Website,Regular,43,Istanbul,Turkey,Saidpur,Bangladesh,1292.42,227.86,1520.28
FLY7cd100,Air India,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-08-08 03:57:00,2025-08-08 17:06:11,13.153234044766853,1 Stop,Boeing 777,Economy,Direct Booking,Regular,24,New York,United States,Cox's Bazar,Bangladesh,273.64,92.05,365.69
FLY2621ba,FlyDubai,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-04-25 02:55:00,2025-04-25 11:08:12,8.22009004506766,1 Stop,Airbus A350,First Class,Online Website,Regular,1,London,United Kingdom,Barisal,Bangladesh,690.49,154.57,1014.08
FLY7e37e7,Air Arabia,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-12-23 14:27:00,2025-12-23 18:28:33,4.026106577841396,1 Stop,Boeing 737,First Class,Online Website,Winter Holidays,2,Dubai,United Arab Emirates,Saidpur,Bangladesh,717.33,141.6,1030.71
FLY16378d,AirAsia,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-06-23 17:32:00,2025-06-23 23:55:06,6.385262988323444,2 Stops,Airbus A350,Business,Online Website,Regular,14,Istanbul,Turkey,Dhaka,Bangladesh,363.09,88.46,451.55
FLYd9d538,FlyDubai,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-08-22 11:51:00,2025-08-23 00:48:15,12.954194304047126,1 Stop,Boeing 777,Business,Direct Booking,Regular,81,New York,United States,Chittagong,Bangladesh,529.99,130.5,660.49
FLY2650e7,Air Astra,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-05-02 07:00:00,2025-05-02 16:50:06,9.83520697416986,1 Stop,Boeing 777,First Class,Direct Booking,Regular,22,London,United Kingdom,Barisal,Bangladesh,1749.79,313.47,2063.25
FLY79cece,US-Bangla Airlines,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-08-25 01:05:00,2025-08-25 16:02:40,14.961337387721906,1 Stop,Airbus A350,First Class,Online Website,Regular,30,New York,United States,Cox's Bazar,Bangladesh,854.45,179.17,1033.62
FLYabf50e,Emirates,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-08-05 17:49:00,2025-08-05 22:05:36,4.276872609647364,1 Stop,Boeing 787,First Class,Travel Agency,Regular,39,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,1679.71,285.96,1965.67
FLYd1da57,Emirates,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-07-24 15:04:00,2025-07-24 18:52:04,3.801296955229479,1 Stop,Boeing 737,Business,Travel Agency,Regular,48,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,863.62,163.54,1027.16
FLYeff5ca,Air Arabia,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-09-13 06:28:00,2025-09-13 14:57:29,8.491613891045969,2 Stops,Boeing 777,Business,Online Website,Regular,63,London,United Kingdom,Chittagong,Bangladesh,446.32,117.95,564.27
FLY3e9d09,FlyDubai,JSR,Jessore Airport,IST,Istanbul Airport,2025-03-23 11:28:00,2025-03-23 17:54:04,6.43451777355156,1 Stop,Airbus A350,First Class,Direct Booking,Regular,36,Istanbul,Turkey,Jessore,Bangladesh,1773.24,299.99,2073.22
FLYa725b7,Etihad Airways,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-11-24 14:26:00,2025-11-25 00:07:40,9.694522003264684,1 Stop,Airbus A350,Economy,Online Website,Regular,24,London,United Kingdom,Chittagong,Bangladesh,503.61,126.54,630.15
FLY12be68,SriLankan Airlines,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-11-15 17:31:00,2025-11-16 07:47:51,14.280978496594049,2 Stops,Boeing 777,Economy,Online Website,Regular,9,New York,United States,Chittagong,Bangladesh,412.57,112.89,525.45
